scenario,instance,solver,total-time,ground-time,solve-time,states
tireworld-truck,p61,fondsat-minisat,33.363231,4.2294380739331245,28.120451,14
tireworld-truck,p61,asp-opt-4,6.718,4.257999999999999,2.4599999999999986,14
tireworld-truck,p61,asp-1,17.938,5.218000000000001,12.719999999999997,14
tireworld-truck,p61,fondsat-glucose,8.176768,3.888323236722499,3.265663,14
tireworld-truck,p61,asp-opt-1,13.966,6.055999999999999,7.91,14
tireworld-truck,p61,asp-4,9.195,4.265,4.93,14
tireworld-truck,p61,asp-8,8.685,3.565,5.12,14
tireworld-truck,p36,asp-opt-8,12.364999999999998,4.444999999999999,7.92,15
tireworld-truck,p36,asp-plus-opt-1,9.048,3.018,6.029999999999999,15
tireworld-truck,p36,fondsat-minisat,92.723246,4.549434129148722,86.766661,15
tireworld-truck,p36,asp-opt-4,13.123,4.393,8.73,15
tireworld-truck,p36,asp-1,27.530000000000005,4.07,23.46,15
tireworld-truck,p36,fondsat-glucose,15.549073,5.057011384516954,9.565916,15
tireworld-truck,p36,asp-opt-1,31.250999999999998,5.290999999999998,25.96,15
tireworld-truck,p36,asp-4,19.627000000000002,4.227,15.399999999999999,15
tireworld-truck,p36,asp-8,20.726,5.856,14.869999999999997,15
tireworld-truck,p36,asp-plus-opt-4,6.27,2.9299999999999997,3.3400000000000003,15
tireworld-truck,p21,asp-opt-8,5.534,3.6640000000000006,1.87,12
tireworld-truck,p21,asp-plus-opt-1,3.788,2.198,1.59,12
tireworld-truck,p21,fondsat-minisat,28.403542,3.714474866166711,23.732551,12
tireworld-truck,p21,asp-opt-4,4.663,3.2729999999999997,1.3900000000000001,12
tireworld-truck,p21,asp-1,12.947999999999999,3.907999999999999,9.04,12
tireworld-truck,p21,fondsat-glucose,7.796354,3.8007267457433045,2.987235,12
tireworld-truck,p21,asp-opt-1,7.413,3.2230000000000003,4.1899999999999995,12
tireworld-truck,p21,asp-4,6.32,2.99,3.3299999999999996,12
tireworld-truck,p21,asp-8,5.819999999999999,2.4299999999999997,3.3900000000000006,12
tireworld-truck,p21,asp-plus-opt-4,3.6180000000000003,2.2779999999999996,1.34,12
tireworld-truck,p68,asp-opt-8,837.894,16.174000000000042,821.7199999999999,21
tireworld-truck,p68,asp-plus-opt-1,618.0059999999999,11.096000000000025,606.91,21
tireworld-truck,p68,fondsat-minisat,10654.295939,14.140513088554144,10636.991661,21
tireworld-truck,p68,asp-opt-4,735.311,15.631,719.6799999999998,21
tireworld-truck,p68,asp-1,12268.385000000004,18.575000000000436,12249.810000000001,21
tireworld-truck,p68,fondsat-glucose,3284.80194,14.807989669963717,3266.082496,21
tireworld-truck,p68,asp-opt-1,6660.577999999999,23.7679999999995,6636.81,21
tireworld-truck,p68,asp-4,2599.148,15.808000000000057,2583.340000000001,21
tireworld-truck,p68,asp-8,1345.7049999999997,12.515000000000027,1333.19,21
tireworld-truck,p74,asp-opt-8,470.8960000000001,30.915999999999997,439.9800000000001,19
tireworld-truck,p74,asp-plus-opt-1,846.9489999999998,22.258999999999965,824.6899999999999,19
tireworld-truck,p74,fondsat-minisat,3294.214831,22.968054241035134,3265.533631,19
tireworld-truck,p74,asp-opt-4,678.7579999999998,31.558000000000053,647.2,19
tireworld-truck,p74,asp-1,5778.259000000001,27.538999999999945,5750.720000000001,19
tireworld-truck,p74,fondsat-glucose,295.781326,27.94782834034413,262.247972,19
tireworld-truck,p74,asp-opt-1,3919.3460000000005,30.785999999999923,3888.56,19
tireworld-truck,p74,asp-4,1269.398,28.707999999999984,1240.6899999999998,19
tireworld-truck,p74,asp-8,933.358,29.698,903.66,19
tireworld-truck,p41,asp-opt-8,30.311999999999998,9.682,20.63,15
tireworld-truck,p41,asp-plus-opt-1,42.276,6.716,35.56,15
tireworld-truck,p41,fondsat-minisat,135.515621,8.236475601326674,124.975115,15
tireworld-truck,p41,asp-opt-4,35.858000000000004,9.928,25.93,15
tireworld-truck,p41,asp-1,151.538,11.178000000000003,140.36,15
tireworld-truck,p41,fondsat-glucose,24.757203,10.182990058325231,12.207945,15
tireworld-truck,p41,asp-opt-1,191.879,13.76899999999999,178.11,15
tireworld-truck,p41,asp-4,50.90700000000001,9.447000000000003,41.46000000000001,15
tireworld-truck,p41,asp-8,51.232,9.172,42.06,15
tireworld-truck,p41,asp-plus-opt-4,17.753999999999998,7.033999999999999,10.719999999999999,15
tireworld-truck,p34,asp-opt-8,1.942,1.2220000000000002,0.7200000000000001,13
tireworld-truck,p34,asp-plus-opt-1,1.508,0.8580000000000001,0.6500000000000001,13
tireworld-truck,p34,fondsat-minisat,12.963395,2.228175710886717,10.0969,13
tireworld-truck,p34,asp-opt-4,2.076,1.436,0.64,13
tireworld-truck,p34,asp-1,4.2509999999999994,1.4509999999999998,2.8,13
tireworld-truck,p34,fondsat-glucose,4.579148,2.2266376074403524,1.753241,13
tireworld-truck,p34,asp-opt-1,3.4429999999999996,1.693,1.7500000000000002,13
tireworld-truck,p34,asp-4,2.6659999999999995,1.3760000000000003,1.29,13
tireworld-truck,p34,asp-8,3.0959999999999996,1.6059999999999999,1.4900000000000002,13
tireworld-truck,p34,asp-plus-opt-4,1.1400000000000001,0.8400000000000001,0.30000000000000004,13
tireworld-truck,p28,asp-opt-8,44.158,8.528000000000002,35.629999999999995,15
tireworld-truck,p28,asp-plus-opt-1,25.266,4.425999999999999,20.839999999999996,15
tireworld-truck,p28,fondsat-minisat,335.298732,6.668566725682467,327.523534,15
tireworld-truck,p28,asp-opt-4,34.614999999999995,6.945,27.670000000000005,15
tireworld-truck,p28,asp-1,145.908,7.767999999999993,138.14000000000001,15
tireworld-truck,p28,fondsat-glucose,67.633077,8.133154840674251,57.978641,15
tireworld-truck,p28,asp-opt-1,115.757,7.177,108.58000000000001,15
tireworld-truck,p28,asp-4,71.34299999999999,5.513000000000002,65.83,15
tireworld-truck,p28,asp-8,54.854,4.764000000000001,50.09,15
tireworld-truck,p28,asp-plus-opt-4,13.460999999999997,4.431,9.03,15
tireworld-truck,p31,asp-opt-8,53.2,8.79,44.41,15
tireworld-truck,p31,asp-plus-opt-1,69.93,5.67,64.26,15
tireworld-truck,p31,fondsat-minisat,338.769334,8.811323657631874,328.070085,15
tireworld-truck,p31,asp-opt-4,46.24799999999999,8.357999999999999,37.89,15
tireworld-truck,p31,asp-1,351.19,7.790000000000004,343.40000000000003,15
tireworld-truck,p31,fondsat-glucose,78.788903,9.16228896472603,68.449703,15
tireworld-truck,p31,asp-opt-1,160.22199999999995,9.341999999999997,150.88,15
tireworld-truck,p31,asp-4,95.011,7.020999999999996,87.99000000000001,15
tireworld-truck,p31,asp-8,92.24900000000001,8.549000000000008,83.7,15
tireworld-truck,p31,asp-plus-opt-4,25.653999999999996,5.953999999999999,19.700000000000003,15
tireworld-truck,p70,asp-opt-8,314.11099999999993,19.30100000000001,294.81000000000006,19
tireworld-truck,p70,asp-plus-opt-1,568.7160000000002,14.835999999999988,553.88,19
tireworld-truck,p70,fondsat-minisat,6228.204737,17.872355818748474,6204.295452,19
tireworld-truck,p70,asp-opt-4,422.41799999999995,20.897999999999993,401.51999999999987,19
tireworld-truck,p70,asp-1,3467.3520000000003,23.831999999999997,3443.5200000000004,19
tireworld-truck,p70,fondsat-glucose,550.291935,19.727300546132028,527.581263,19
tireworld-truck,p70,asp-opt-1,3139.9290000000005,32.24899999999995,3107.6800000000003,19
tireworld-truck,p70,asp-4,1250.7569999999998,16.35699999999999,1234.3999999999999,19
tireworld-truck,p70,asp-8,721.5379999999999,21.658000000000005,699.8799999999999,19
tireworld-truck,p53,asp-opt-8,283.16999999999996,17.949999999999996,265.22,18
tireworld-truck,p53,asp-plus-opt-1,481.24800000000005,12.858000000000025,468.39,18
tireworld-truck,p53,fondsat-minisat,1971.210162,17.031521985307336,1950.299183,18
tireworld-truck,p53,asp-opt-4,376.691,18.640999999999995,358.04999999999995,18
tireworld-truck,p53,asp-1,2798.581,22.921000000000042,2775.66,18
tireworld-truck,p53,fondsat-glucose,338.399847,16.066697427537292,319.992004,18
tireworld-truck,p53,asp-opt-1,2406.247,26.07699999999992,2380.17,18
tireworld-truck,p53,asp-4,654.3649999999999,15.675000000000063,638.69,18
tireworld-truck,p53,asp-8,509.18399999999997,15.564000000000004,493.6199999999999,18
tireworld-truck,p03,asp-opt-8,0.9359999999999999,0.7059999999999998,0.23,9
tireworld-truck,p03,asp-plus-opt-1,0.525,0.45500000000000007,0.07,9
tireworld-truck,p03,fondsat-minisat,2.738474,0.9908888950012624,1.46499,9
tireworld-truck,p03,asp-opt-4,0.693,0.5730000000000001,0.12,9
tireworld-truck,p03,asp-1,0.8540000000000001,0.6540000000000001,0.2,9
tireworld-truck,p03,fondsat-glucose,1.494306,0.9123217617161572,0.326895,9
tireworld-truck,p03,asp-opt-1,0.8280000000000001,0.6879999999999998,0.14,9
tireworld-truck,p03,asp-4,0.9710000000000001,0.781,0.19,9
tireworld-truck,p03,asp-8,1.03,0.63,0.4000000000000001,9
tireworld-truck,p03,asp-plus-opt-4,0.486,0.40599999999999997,0.08,9
tireworld-truck,p69,asp-opt-8,50.88099999999999,14.971,35.91,17
tireworld-truck,p69,asp-plus-opt-1,129.18,10.319999999999995,118.86,17
tireworld-truck,p69,fondsat-minisat,952.846681,13.749311306513846,936.125094,17
tireworld-truck,p69,asp-opt-4,72.419,14.529000000000002,57.88999999999999,17
tireworld-truck,p69,asp-1,669.218,18.037999999999975,651.18,17
tireworld-truck,p69,fondsat-glucose,100.532406,12.11722529772669,86.435445,17
tireworld-truck,p69,asp-opt-1,725.769,21.73900000000002,704.0299999999999,17
tireworld-truck,p69,asp-4,164.357,13.396999999999997,150.96,17
tireworld-truck,p69,asp-8,158.336,16.17600000000001,142.15999999999997,17
tireworld-truck,p27,asp-opt-8,15.793000000000001,3.7430000000000003,12.049999999999999,15
tireworld-truck,p27,asp-plus-opt-1,22.837999999999997,2.4079999999999995,20.43,15
tireworld-truck,p27,fondsat-minisat,405.672565,3.5145753594115376,401.017723,15
tireworld-truck,p27,asp-opt-4,26.922,4.442,22.48,15
tireworld-truck,p27,asp-1,141.837,4.216999999999982,137.62,15
tireworld-truck,p27,fondsat-glucose,31.037855,4.4865705175325274,25.806312,15
tireworld-truck,p27,asp-opt-1,114.666,5.385999999999995,109.28,15
tireworld-truck,p27,asp-4,44.381,4.220999999999998,40.16,15
tireworld-truck,p27,asp-8,33.673,2.9029999999999996,30.770000000000003,15
tireworld-truck,p27,asp-plus-opt-4,9.794,2.484,7.31,15
tireworld-truck,p67,asp-opt-8,124.109,11.139000000000003,112.97,19
tireworld-truck,p67,asp-plus-opt-1,221.19900000000004,7.959000000000012,213.23999999999998,19
tireworld-truck,p67,fondsat-minisat,2125.012215,11.152770460117608,2111.130278,19
tireworld-truck,p67,asp-opt-4,142.622,11.491999999999997,131.13000000000002,19
tireworld-truck,p67,asp-1,1931.416,12.676000000000144,1918.74,19
tireworld-truck,p67,fondsat-glucose,249.194009,12.998998702969402,232.456801,19
tireworld-truck,p67,asp-opt-1,1427.9250000000004,18.01499999999999,1409.9099999999999,19
tireworld-truck,p67,asp-4,310.34499999999997,9.544999999999998,300.79999999999995,19
tireworld-truck,p67,asp-8,232.55700000000002,11.166999999999996,221.39000000000001,19
tireworld-truck,p23,asp-opt-8,24.537,6.127000000000001,18.41,14
tireworld-truck,p23,asp-plus-opt-1,16.527,4.497,12.03,14
tireworld-truck,p23,fondsat-minisat,66.117343,6.176426217425615,58.42693,14
tireworld-truck,p23,asp-opt-4,20.839,7.059000000000001,13.780000000000001,14
tireworld-truck,p23,asp-1,40.00200000000001,6.532,33.470000000000006,14
tireworld-truck,p23,fondsat-glucose,18.133821,6.538196861743927,10.619663,14
tireworld-truck,p23,asp-opt-1,71.096,8.415999999999999,62.68000000000001,14
tireworld-truck,p23,asp-4,24.143000000000004,6.823000000000001,17.32,14
tireworld-truck,p23,asp-8,22.38,4.819999999999999,17.559999999999995,14
tireworld-truck,p23,asp-plus-opt-4,12.138,4.4479999999999995,7.6899999999999995,14
tireworld-truck,p37,asp-opt-8,4.831,2.811,2.02,13
tireworld-truck,p37,asp-plus-opt-1,3.555,1.8450000000000002,1.7100000000000002,13
tireworld-truck,p37,fondsat-minisat,24.481628,3.2241029501892626,20.639397,13
tireworld-truck,p37,asp-opt-4,4.739,2.8489999999999998,1.8900000000000001,13
tireworld-truck,p37,asp-1,10.685000000000002,3.785,6.8999999999999995,13
tireworld-truck,p37,fondsat-glucose,6.182966,3.232819152995944,2.161624,13
tireworld-truck,p37,asp-opt-1,7.321999999999999,3.0920000000000005,4.2299999999999995,13
tireworld-truck,p37,asp-4,7.077,3.7270000000000003,3.3499999999999996,13
tireworld-truck,p37,asp-8,6.748,2.5479999999999996,4.2,13
tireworld-truck,p37,asp-plus-opt-4,2.847,1.977,0.8700000000000001,13
tireworld-truck,p48,asp-opt-8,340.83199999999994,14.431999999999995,326.40000000000003,18
tireworld-truck,p48,asp-plus-opt-1,417.22400000000005,9.974000000000006,407.24999999999994,18
tireworld-truck,p48,fondsat-minisat,7446.350152,14.863163302186877,7428.639647,18
tireworld-truck,p48,asp-opt-4,561.017,16.837000000000014,544.1799999999998,18
tireworld-truck,p48,asp-1,3234.347,16.307000000000095,3218.0400000000004,18
tireworld-truck,p48,fondsat-glucose,515.508189,12.417956401593983,500.865467,18
tireworld-truck,p48,asp-opt-1,2436.6899999999996,22.729999999999812,2413.96,18
tireworld-truck,p48,asp-4,513.0740000000001,13.184000000000001,499.89,18
tireworld-truck,p48,asp-8,346.07800000000003,12.357999999999995,333.72,18
tireworld-truck,p48,asp-plus-opt-4,96.80300000000003,10.123000000000005,86.67999999999998,18
tireworld-truck,p25,asp-opt-8,8.170000000000002,5.16,3.0099999999999993,12
tireworld-truck,p25,asp-plus-opt-1,6.755999999999999,3.2560000000000002,3.5,12
tireworld-truck,p25,fondsat-minisat,31.773741,5.42964454786852,25.208738,12
tireworld-truck,p25,asp-opt-4,8.443,4.703,3.7399999999999993,12
tireworld-truck,p25,asp-1,21.585,4.605,16.979999999999997,12
tireworld-truck,p25,fondsat-glucose,9.589608,5.7749477121979,2.96967,12
tireworld-truck,p25,asp-opt-1,13.735999999999999,5.836,7.9,12
tireworld-truck,p25,asp-4,10.561,4.271,6.289999999999999,12
tireworld-truck,p25,asp-8,9.713000000000001,3.633,6.08,12
tireworld-truck,p25,asp-plus-opt-4,5.239999999999999,3.42,1.8199999999999998,12
tireworld-truck,p30,asp-opt-8,352.384,11.674000000000015,340.71000000000004,17
tireworld-truck,p30,asp-plus-opt-1,333.258,8.587999999999983,324.67,17
tireworld-truck,p30,fondsat-minisat,5554.954255,13.223844893276691,5539.926169,17
tireworld-truck,p30,asp-opt-4,462.761,12.121000000000006,450.64,17
tireworld-truck,p30,asp-1,5828.846,15.275999999999868,5813.57,17
tireworld-truck,p30,fondsat-glucose,406.966539,11.877715749666095,391.989948,17
tireworld-truck,p30,asp-opt-1,1672.471,16.880999999999972,1655.59,17
tireworld-truck,p30,asp-4,634.0290000000001,11.738999999999972,622.29,17
tireworld-truck,p30,asp-8,628.9119999999998,12.01199999999995,616.8999999999999,17
tireworld-truck,p30,asp-plus-opt-4,112.90500000000002,8.665000000000006,104.24,17
tireworld-truck,p62,asp-opt-8,33.169999999999995,12.09,21.08,16
tireworld-truck,p62,asp-plus-opt-1,54.665,8.485000000000001,46.17999999999999,16
tireworld-truck,p62,fondsat-minisat,168.850382,10.49185479618609,156.88437,16
tireworld-truck,p62,asp-opt-4,35.863,11.582999999999998,24.28,16
tireworld-truck,p62,asp-1,126.782,13.482,113.30000000000001,16
tireworld-truck,p62,fondsat-glucose,35.94816,10.07206703349948,22.916493,16
tireworld-truck,p62,asp-opt-1,85.46799999999999,17.308,68.16,16
tireworld-truck,p62,asp-4,52.577,11.237000000000002,41.34,16
tireworld-truck,p62,asp-8,56.804,12.464,44.339999999999996,16
tireworld-truck,p19,asp-opt-8,9.088000000000001,3.058,6.03,14
tireworld-truck,p19,asp-plus-opt-1,8.177,1.7370000000000003,6.4399999999999995,14
tireworld-truck,p19,fondsat-minisat,104.456302,3.970436572562903,99.719329,14
tireworld-truck,p19,asp-opt-4,8.097999999999999,2.7080000000000006,5.39,14
tireworld-truck,p19,asp-1,15.414999999999997,3.344999999999999,12.07,14
tireworld-truck,p19,fondsat-glucose,10.335573,3.4532011481933296,6.233581,14
tireworld-truck,p19,asp-opt-1,34.226000000000006,4.725999999999997,29.5,14
tireworld-truck,p19,asp-4,10.926999999999998,3.4370000000000003,7.489999999999998,14
tireworld-truck,p19,asp-8,12.413,2.873,9.54,14
tireworld-truck,p19,asp-plus-opt-4,3.9480000000000004,1.8179999999999998,2.1299999999999994,14
tireworld-truck,p64,asp-opt-8,127.266,21.06600000000001,106.2,18
tireworld-truck,p64,asp-plus-opt-1,266.31600000000003,15.186000000000009,251.12999999999997,18
tireworld-truck,p64,fondsat-minisat,994.875113,18.049239264335483,972.19203,18
tireworld-truck,p64,asp-opt-4,155.66299999999993,21.383,134.28,18
tireworld-truck,p64,asp-1,1335.337,22.627000000000024,1312.7099999999996,18
tireworld-truck,p64,fondsat-glucose,141.22246,16.394752990920097,119.776038,18
tireworld-truck,p64,asp-opt-1,1164.771,29.260999999999974,1135.51,18
tireworld-truck,p64,asp-4,235.844,15.434000000000008,220.41,18
tireworld-truck,p64,asp-8,221.32999999999998,21.22,200.11,18
tireworld-truck,p14,asp-opt-8,38.875,5.405000000000003,33.47,14
tireworld-truck,p14,asp-plus-opt-1,33.899,3.519000000000002,30.38,14
tireworld-truck,p14,fondsat-minisat,388.367211,5.1303836912848055,381.761253,14
tireworld-truck,p14,asp-opt-4,25.96,5.53,20.43,14
tireworld-truck,p14,asp-1,185.524,6.273999999999988,179.24999999999997,14
tireworld-truck,p14,fondsat-glucose,36.838243,5.433071564417332,30.141139,14
tireworld-truck,p14,asp-opt-1,202.387,5.82700000000001,196.55999999999997,14
tireworld-truck,p14,asp-4,67.769,4.949,62.82,14
tireworld-truck,p14,asp-8,52.18200000000001,4.602000000000001,47.580000000000005,14
tireworld-truck,p14,asp-plus-opt-4,14.651000000000002,3.6309999999999993,11.02,14
tireworld-truck,p63,asp-opt-8,37.406000000000006,14.656,22.75,16
tireworld-truck,p63,asp-plus-opt-1,67.517,10.256999999999994,57.260000000000005,16
tireworld-truck,p63,fondsat-minisat,204.057523,14.907861719839275,187.069593,16
tireworld-truck,p63,asp-opt-4,50.782,15.942,34.84,16
tireworld-truck,p63,asp-1,270.983,17.393000000000008,253.59000000000003,16
tireworld-truck,p63,fondsat-glucose,34.255366,12.677096349652857,19.022981,16
tireworld-truck,p63,asp-opt-1,243.37800000000004,23.488000000000017,219.89000000000001,16
tireworld-truck,p63,asp-4,73.707,14.766999999999998,58.94,16
tireworld-truck,p63,asp-8,71.76299999999999,16.643,55.12,16
tireworld-truck,p16,asp-opt-8,0.607,0.497,0.10999999999999999,10
tireworld-truck,p16,asp-plus-opt-1,0.381,0.331,0.05,10
tireworld-truck,p16,fondsat-minisat,2.819396,0.8662031181156635,1.76026,10
tireworld-truck,p16,asp-opt-4,0.615,0.545,0.07,10
tireworld-truck,p16,asp-1,0.7870000000000001,0.617,0.17,10
tireworld-truck,p16,fondsat-glucose,1.339404,0.8461600602604449,0.293564,10
tireworld-truck,p16,asp-opt-1,0.6859999999999999,0.5660000000000001,0.12,10
tireworld-truck,p16,asp-4,0.607,0.45699999999999996,0.15000000000000002,10
tireworld-truck,p16,asp-8,0.611,0.44099999999999995,0.17,10
tireworld-truck,p16,asp-plus-opt-4,0.37,0.33,0.04,10
tireworld-truck,p49,asp-opt-8,197.041,16.351000000000013,180.69000000000003,18
tireworld-truck,p49,asp-plus-opt-1,464.841,10.031000000000006,454.81,18
tireworld-truck,p49,fondsat-minisat,2867.113821,13.85059445630759,2851.1754,18
tireworld-truck,p49,asp-opt-4,278.079,16.05900000000001,262.02,18
tireworld-truck,p49,asp-1,1596.4769999999999,17.657000000000007,1578.82,18
tireworld-truck,p49,fondsat-glucose,299.07765,14.016629302874207,281.257492,18
tireworld-truck,p49,asp-opt-1,1321.162,21.272000000000002,1299.8899999999999,18
tireworld-truck,p49,asp-4,489.69199999999995,14.92199999999999,474.77,18
tireworld-truck,p49,asp-8,425.362,14.222000000000005,411.14,18
tireworld-truck,p49,asp-plus-opt-4,91.93299999999999,10.422999999999998,81.50999999999999,18
tireworld-truck,p29,asp-opt-8,148.871,9.10100000000001,139.76999999999998,17
tireworld-truck,p29,asp-plus-opt-1,339.6289999999999,6.779000000000021,332.84999999999997,17
tireworld-truck,p29,fondsat-minisat,3369.864012,9.265395233873278,3358.996619,17
tireworld-truck,p29,asp-opt-4,164.69599999999997,10.706,153.99,17
tireworld-truck,p29,asp-1,2264.8769999999995,10.626999999999994,2254.25,17
tireworld-truck,p29,fondsat-glucose,233.847117,10.972651996649802,220.111422,17
tireworld-truck,p29,asp-opt-1,2030.449,12.248999999999997,2018.1999999999996,17
tireworld-truck,p29,asp-4,246.96000000000004,8.800000000000011,238.16,17
