,domain,instance,planner,type,solved,SAT,time,memory,timeout,memoryout,policysize
2516,faults-ipc08,p09,prp-4h,prp,True,True,0.1504515570122748,0.8828125,False,False,10
2518,faults-ipc08,p23,paladinus-4h,paladinus,True,True,1.223039009142667,86.26171875,False,False,24
2519,faults-ipc08,p23,minisat-4h,fondsat,True,True,433.1674123629928,86.94921875,False,False,15
2520,faults-ipc08,p23,glucose-4h,fondsat,True,True,54.585685207974166,42.51171875,False,False,15
2522,faults-ipc08,p23,prp-4h,prp,True,True,0.1594725439790636,0.8359375,False,False,16
2524,faults-ipc08,p12,paladinus-4h,paladinus,True,True,0.7587641910649836,0.703125,False,False,18
2525,faults-ipc08,p12,minisat-4h,fondsat,True,True,3.567411886993796,0.984375,False,False,11
2526,faults-ipc08,p12,glucose-4h,fondsat,True,True,2.1629210598766804,1.04296875,False,False,11
2528,faults-ipc08,p12,prp-4h,prp,True,True,0.1364152578171342,1.13671875,False,False,12
2530,faults-ipc08,p08,paladinus-4h,paladinus,True,True,0.5622125649824739,1.25,False,False,15
2531,faults-ipc08,p08,minisat-4h,fondsat,True,True,0.9152504839003086,1.0859375,False,False,9
2532,faults-ipc08,p08,glucose-4h,fondsat,True,True,0.6853816010989249,1.42578125,False,False,9
2534,faults-ipc08,p08,prp-4h,prp,True,True,0.1461472059600055,1.25,False,False,10
2536,faults-ipc08,p15,paladinus-4h,paladinus,True,True,1.5623503101523966,73.25390625,False,False,66
2537,faults-ipc08,p15,minisat-4h,fondsat,True,True,7.648180475924164,0.7578125,False,False,11
2538,faults-ipc08,p15,glucose-4h,fondsat,True,True,3.7628737366758287,1.1171875,False,False,11
2540,faults-ipc08,p15,prp-4h,prp,True,True,0.1430067990440875,1.19140625,False,False,12
2542,faults-ipc08,p47,paladinus-4h,paladinus,True,True,11.068425574107096,451.11328125,False,False,48
2546,faults-ipc08,p47,prp-4h,prp,True,True,0.2166676830966025,1.296875,False,False,22
2548,faults-ipc08,p02,paladinus-4h,paladinus,True,True,0.4018935849890113,1.08984375,False,False,9
2549,faults-ipc08,p02,minisat-4h,fondsat,True,True,0.2952369838021695,0.98828125,False,False,6
2550,faults-ipc08,p02,glucose-4h,fondsat,True,True,0.2186286370269954,1.078125,False,False,6
2552,faults-ipc08,p02,prp-4h,prp,True,True,0.1361213650088757,1.28125,False,False,7
2554,faults-ipc08,p10,paladinus-4h,paladinus,True,True,0.8765609390102327,0.84375,False,False,34
2555,faults-ipc08,p10,minisat-4h,fondsat,True,True,1.934248633682728,0.90625,False,False,9
2556,faults-ipc08,p10,glucose-4h,fondsat,True,True,1.2159212636761367,1.14453125,False,False,9
2558,faults-ipc08,p10,prp-4h,prp,True,True,0.1550114180427044,1.296875,False,False,10
2560,faults-ipc08,p38,paladinus-4h,paladinus,True,True,3.566282969899476,165.06640625,False,False,47
2562,faults-ipc08,p38,glucose-4h,fondsat,True,True,7263.4163760636,152.30078125,False,False,19
2564,faults-ipc08,p38,prp-4h,prp,True,True,0.1919179479591548,0.83203125,False,False,20
2566,faults-ipc08,p40,paladinus-4h,paladinus,True,True,35.88887401088141,2196.85546875,False,False,319
2570,faults-ipc08,p40,prp-4h,prp,True,True,0.2279990240931511,0.86328125,False,False,20
2572,faults-ipc08,p46,paladinus-4h,paladinus,True,True,2.950753259006888,105.48828125,False,False,33
2576,faults-ipc08,p46,prp-4h,prp,True,True,0.1586450138129294,0.7421875,False,False,23
2582,faults-ipc08,p54,prp-4h,prp,True,True,0.3224267282057553,1.30078125,False,False,22
2584,faults-ipc08,p32,paladinus-4h,paladinus,True,True,11.367420291993769,788.48046875,False,False,245
2586,faults-ipc08,p32,glucose-4h,fondsat,True,True,1792.7619466208853,124.65625,False,False,17
2588,faults-ipc08,p32,prp-4h,prp,True,True,0.2081412891857326,0.69921875,False,False,18
2590,faults-ipc08,p05,paladinus-4h,paladinus,True,True,0.4975674739107489,1.12109375,False,False,12
2591,faults-ipc08,p05,minisat-4h,fondsat,True,True,0.350814581848681,1.04296875,False,False,7
2592,faults-ipc08,p05,glucose-4h,fondsat,True,True,0.3347014929167926,1.125,False,False,7
2594,faults-ipc08,p05,prp-4h,prp,True,True,0.1407209809403866,1.27734375,False,False,8
2600,faults-ipc08,p53,prp-4h,prp,True,True,0.3164826070424169,0.83984375,False,False,22
2602,faults-ipc08,p34,paladinus-4h,paladinus,True,True,14.069049804937094,885.5703125,False,False,519
2604,faults-ipc08,p34,glucose-4h,fondsat,True,True,1754.0248527377844,149.9453125,False,False,17
2606,faults-ipc08,p34,prp-4h,prp,True,True,0.3002567540388554,1.2734375,False,False,18
2608,faults-ipc08,p33,paladinus-4h,paladinus,True,True,19.917346926871687,1296.171875,False,False,383
2610,faults-ipc08,p33,glucose-4h,fondsat,True,True,1463.91276626708,141.87890625,False,False,17
2612,faults-ipc08,p33,prp-4h,prp,True,True,0.209518662886694,1.25,False,False,18
2618,faults-ipc08,p45,prp-4h,prp,True,True,0.2876926690805703,1.10546875,False,False,20
2620,faults-ipc08,p28,paladinus-4h,paladinus,True,True,9.78438618592918,570.703125,False,False,258
2621,faults-ipc08,p28,minisat-4h,fondsat,True,True,1600.1721346736886,359.6875,False,False,15
2622,faults-ipc08,p28,glucose-4h,fondsat,True,True,200.76589106721804,78.953125,False,False,15
2624,faults-ipc08,p28,prp-4h,prp,True,True,0.231892260024324,0.61328125,False,False,16
2626,faults-ipc08,p43,paladinus-4h,paladinus,True,True,52.75292370514944,2464.5703125,False,False,1039
2630,faults-ipc08,p43,prp-4h,prp,True,True,0.2544201069977134,0.859375,False,False,20
2632,faults-ipc08,p39,paladinus-4h,paladinus,True,True,12.68237302498892,777.609375,False,False,44
2636,faults-ipc08,p39,prp-4h,prp,True,True,0.1849575040396303,0.8984375,False,False,20
2638,faults-ipc08,p21,paladinus-4h,paladinus,True,True,2.5377348789479584,118.32421875,False,False,130
2639,faults-ipc08,p21,minisat-4h,fondsat,True,True,69.48534564068541,68.828125,False,False,13
2640,faults-ipc08,p21,glucose-4h,fondsat,True,True,18.07064638240263,1.0078125,False,False,13
2642,faults-ipc08,p21,prp-4h,prp,True,True,0.2438090830110013,1.265625,False,False,14
2644,faults-ipc08,p11,paladinus-4h,paladinus,True,True,0.530611019814387,0.828125,False,False,18
2645,faults-ipc08,p11,minisat-4h,fondsat,True,True,2.9741866108961403,1.56640625,False,False,12
2646,faults-ipc08,p11,glucose-4h,fondsat,True,True,1.6668923259712756,0.921875,False,False,12
2648,faults-ipc08,p11,prp-4h,prp,True,True,0.1431701150722801,1.15234375,False,False,13
2654,faults-ipc08,p55,prp-4h,prp,True,True,0.361457210034132,0.7109375,False,False,22
2660,faults-ipc08,p51,prp-4h,prp,True,True,0.2365718360524624,0.82421875,False,False,22
2662,faults-ipc08,p31,paladinus-4h,paladinus,True,True,9.63752034609206,470.5625,False,False,133
2664,faults-ipc08,p31,glucose-4h,fondsat,True,True,1487.151626643259,102.1796875,False,False,17
2666,faults-ipc08,p31,prp-4h,prp,True,True,0.1844801548868417,0.734375,False,False,18
2668,faults-ipc08,p37,paladinus-4h,paladinus,True,True,1.3784482339397073,75.1640625,False,False,30
2670,faults-ipc08,p37,glucose-4h,fondsat,True,True,6038.330750491936,156.6640625,False,False,20
2672,faults-ipc08,p37,prp-4h,prp,True,True,0.183684665011242,1.18359375,False,False,21
2674,faults-ipc08,p19,paladinus-4h,paladinus,True,True,2.1338674479629844,114.984375,False,False,113
2675,faults-ipc08,p19,minisat-4h,fondsat,True,True,51.06146092014387,56.7109375,False,False,13
2676,faults-ipc08,p19,glucose-4h,fondsat,True,True,12.682908231392505,0.859375,False,False,13
2678,faults-ipc08,p19,prp-4h,prp,True,True,0.1833153180778026,0.28125,False,False,14
2680,faults-ipc08,p04,paladinus-4h,paladinus,True,True,0.4422019480261951,1.3046875,False,False,12
2681,faults-ipc08,p04,minisat-4h,fondsat,True,True,0.4312064051628113,1.59765625,False,False,8
2682,faults-ipc08,p04,glucose-4h,fondsat,True,True,0.3102053259499371,1.1015625,False,False,8
2684,faults-ipc08,p04,prp-4h,prp,True,True,0.1095610379707068,1.109375,False,False,9
2687,first-responders-ipc08,p93,minisat-4h,fondsat,True,True,936.2690719766542,545.93359375,False,False,16
2688,first-responders-ipc08,p93,glucose-4h,fondsat,True,True,209.30707238521427,173.79296875,False,False,16
2690,first-responders-ipc08,p93,prp-4h,prp,True,True,0.3325015020091086,2.0859375,False,False,19
2697,first-responders-ipc08,p48,prp-4h,prp,True,True,0.256372326053679,1.25390625,False,False,28
2702,first-responders-ipc08,p44,glucose-4h,fondsat,True,True,114.25814039912076,76.51171875,False,False,18
2704,first-responders-ipc08,p44,prp-4h,prp,True,True,0.2251292672008276,1.2265625,False,False,23
2711,first-responders-ipc08,p58,prp-4h,prp,True,True,0.4020709060132503,0.68359375,False,False,27
2714,first-responders-ipc08,p06,paladinus-4h,paladinus,True,True,2.397567583015189,116.73828125,False,False,10
2715,first-responders-ipc08,p06,minisat-4h,fondsat,True,True,1.3803600426763296,1.08203125,False,False,9
2716,first-responders-ipc08,p06,glucose-4h,fondsat,True,True,0.8107847557403147,1.4296875,False,False,9
2721,first-responders-ipc08,p06,prp-4h,prp,True,True,0.1494195410050451,0.91015625,False,False,10
2728,first-responders-ipc08,p97,prp-4h,prp,True,True,0.3368427709210664,0.63671875,False,False,37
2733,first-responders-ipc08,p17,glucose-4h,fondsat,True,True,281.98800660762936,92.17578125,False,False,17
2735,first-responders-ipc08,p17,prp-4h,prp,True,True,0.1917489401530474,0.8671875,False,False,19
2738,first-responders-ipc08,p13,paladinus-4h,paladinus,True,True,0.8620820560026914,0.625,False,False,14
2739,first-responders-ipc08,p13,minisat-4h,fondsat,True,True,2.805892683099956,1.75,False,False,12
2740,first-responders-ipc08,p13,glucose-4h,fondsat,True,True,2.3749664281494915,1.171875,False,False,12
2742,first-responders-ipc08,p13,prp-4h,prp,True,True,0.2117309698369354,0.64453125,False,False,14
2745,first-responders-ipc08,p72,paladinus-4h,paladinus,True,True,8.400720898993313,416.1328125,False,False,10
2746,first-responders-ipc08,p72,minisat-4h,fondsat,True,True,2.9473231323063374,1.36328125,False,False,8
2747,first-responders-ipc08,p72,glucose-4h,fondsat,True,True,4.6721988478675485,1.3515625,False,False,8
2749,first-responders-ipc08,p72,prp-4h,prp,True,True,0.1715044849552214,0.62109375,False,False,9
2752,first-responders-ipc08,p14,paladinus-4h,paladinus,True,True,2.220078500919044,103.12109375,False,False,10
2753,first-responders-ipc08,p14,minisat-4h,fondsat,True,True,2.518940926063806,1.671875,False,False,9
2754,first-responders-ipc08,p14,glucose-4h,fondsat,True,True,1.669942989014089,1.3828125,False,False,9
2756,first-responders-ipc08,p14,prp-4h,prp,True,True,0.1593292339239269,1.2265625,False,False,10
2760,first-responders-ipc08,p92,minisat-4h,fondsat,True,True,32.719966458156705,26.7265625,False,False,13
2761,first-responders-ipc08,p92,glucose-4h,fondsat,True,True,44.94612618163228,25.35546875,False,False,13
2763,first-responders-ipc08,p92,prp-4h,prp,True,True,0.3278962629847228,0.8046875,False,False,16
2770,first-responders-ipc08,p69,prp-4h,prp,True,True,0.4734333090018481,0.6875,False,False,28
2773,first-responders-ipc08,p03,paladinus-4h,paladinus,True,True,0.5125212690327317,1.23828125,False,False,7
2774,first-responders-ipc08,p03,minisat-4h,fondsat,True,True,0.3683127113617956,1.18359375,False,False,6
2775,first-responders-ipc08,p03,glucose-4h,fondsat,True,True,0.2911876472644508,1.6875,False,False,6
2780,first-responders-ipc08,p03,prp-4h,prp,True,True,0.1499076501931995,0.9453125,False,False,7
2783,first-responders-ipc08,p18,paladinus-4h,paladinus,True,True,2770.506037791958,3194.62109375,False,False,14
2784,first-responders-ipc08,p18,minisat-4h,fondsat,True,True,271.2807620181702,84.82421875,False,False,13
2785,first-responders-ipc08,p18,glucose-4h,fondsat,True,True,67.94610134838149,49.21484375,False,False,13
2787,first-responders-ipc08,p18,prp-4h,prp,True,True,0.1849223361350596,0.73828125,False,False,14
2794,first-responders-ipc08,p88,prp-4h,prp,True,True,0.5460608568973839,1.30859375,False,False,39
2797,first-responders-ipc08,p52,paladinus-4h,paladinus,True,True,2.3177950109820813,121.2578125,False,False,12
2798,first-responders-ipc08,p52,minisat-4h,fondsat,True,True,1.5121976165100932,1.06640625,False,False,8
2799,first-responders-ipc08,p52,glucose-4h,fondsat,True,True,1.5758929760195317,1.24609375,False,False,8
2801,first-responders-ipc08,p52,prp-4h,prp,True,True,0.2010636110790074,0.8984375,False,False,9
2804,first-responders-ipc08,p42,paladinus-4h,paladinus,True,True,3.5866108450572938,150.3203125,False,False,10
2805,first-responders-ipc08,p42,minisat-4h,fondsat,True,True,1.6208149581216276,1.13671875,False,False,7
2806,first-responders-ipc08,p42,glucose-4h,fondsat,True,True,1.3179817898198962,1.48046875,False,False,7
2808,first-responders-ipc08,p42,prp-4h,prp,True,True,0.2126649399287998,1.19140625,False,False,9
2812,first-responders-ipc08,p63,minisat-4h,fondsat,True,True,1094.2992189573124,569.83203125,False,False,16
2813,first-responders-ipc08,p63,glucose-4h,fondsat,True,True,91.79365724977106,62.72265625,False,False,16
2815,first-responders-ipc08,p63,prp-4h,prp,True,True,0.2449961600359529,0.70703125,False,False,18
2822,first-responders-ipc08,p86,prp-4h,prp,True,True,0.4297403211239725,0.86328125,False,False,25
2829,first-responders-ipc08,p107,prp-4h,prp,True,True,0.5248469051439315,0.703125,False,False,33
2832,first-responders-ipc08,p41,paladinus-4h,paladinus,True,True,0.5557122949976474,1.21484375,False,False,5
2833,first-responders-ipc08,p41,minisat-4h,fondsat,True,True,0.4059222941286862,1.16015625,False,False,5
2834,first-responders-ipc08,p41,glucose-4h,fondsat,True,True,0.4086526073515415,1.4296875,False,False,5
2836,first-responders-ipc08,p41,prp-4h,prp,True,True,0.1295927430037409,0.73828125,False,False,6
2843,first-responders-ipc08,p49,prp-4h,prp,True,True,0.2121580261737108,1.296875,False,False,24
2847,first-responders-ipc08,p78,minisat-4h,fondsat,True,True,139.7827367670834,128.8125,False,False,12
2848,first-responders-ipc08,p78,glucose-4h,fondsat,True,True,100.61927311122416,99.4609375,False,False,12
2850,first-responders-ipc08,p78,prp-4h,prp,True,True,0.316096369177103,1.328125,False,False,13
2853,first-responders-ipc08,p07,paladinus-4h,paladinus,True,True,13.235372074879706,460.60546875,False,False,13
2854,first-responders-ipc08,p07,minisat-4h,fondsat,True,True,2.8116535171866417,1.34765625,False,False,10
2855,first-responders-ipc08,p07,glucose-4h,fondsat,True,True,1.3244182700291276,1.6484375,False,False,10
2860,first-responders-ipc08,p07,prp-4h,prp,True,True,0.1554337430279702,1.16015625,False,False,11
2864,first-responders-ipc08,p91,minisat-4h,fondsat,True,True,10.70709899906069,1.57421875,False,False,12
2865,first-responders-ipc08,p91,glucose-4h,fondsat,True,True,13.08196625020355,1.71875,False,False,12
2867,first-responders-ipc08,p91,prp-4h,prp,True,True,0.2168356599286198,2.11328125,False,False,13
2871,first-responders-ipc08,p103,minisat-4h,fondsat,True,True,6852.24443618767,694.09765625,False,False,14
2872,first-responders-ipc08,p103,glucose-4h,fondsat,True,True,818.5878108618781,280.578125,False,False,14
2877,first-responders-ipc08,p103,prp-4h,prp,True,True,0.5016942690126598,1.1171875,False,False,15
2881,first-responders-ipc08,p73,minisat-4h,fondsat,True,True,74.46197211835533,93.828125,False,False,12
2882,first-responders-ipc08,p73,glucose-4h,fondsat,True,True,31.545010104309767,24.75390625,False,False,12
2884,first-responders-ipc08,p73,prp-4h,prp,True,True,0.3063153501134366,1.1875,False,False,14
2888,first-responders-ipc08,p75,minisat-4h,fondsat,True,True,1491.1413910174742,851.83984375,False,False,14
2889,first-responders-ipc08,p75,glucose-4h,fondsat,True,True,285.4666283321567,200.9921875,False,False,14
2891,first-responders-ipc08,p75,prp-4h,prp,True,True,0.3755274810828268,0.87109375,False,False,15
2898,first-responders-ipc08,p77,prp-4h,prp,True,True,0.3387859021313488,1.2890625,False,False,26
2901,first-responders-ipc08,p12,paladinus-4h,paladinus,True,True,0.5588606800884008,1.3125,False,False,5
2902,first-responders-ipc08,p12,minisat-4h,fondsat,True,True,0.3316321047022939,1.1484375,False,False,5
2903,first-responders-ipc08,p12,glucose-4h,fondsat,True,True,0.3447572761215269,1.40625,False,False,5
2905,first-responders-ipc08,p12,prp-4h,prp,True,True,0.1663750889711082,1.23828125,False,False,6
2908,first-responders-ipc08,p08,paladinus-4h,paladinus,True,True,21.911310236901045,894.51171875,False,False,12
2909,first-responders-ipc08,p08,minisat-4h,fondsat,True,True,16.135328732896596,1.74609375,False,False,11
2910,first-responders-ipc08,p08,glucose-4h,fondsat,True,True,3.2950558816082776,1.1171875,False,False,11
2915,first-responders-ipc08,p08,prp-4h,prp,True,True,0.1382570099085569,1.28515625,False,False,12
2920,first-responders-ipc08,p84,glucose-4h,fondsat,True,True,2516.986427686643,226.77734375,False,False,15
2922,first-responders-ipc08,p84,prp-4h,prp,True,True,0.4437708270270377,1.0703125,False,False,18
2927,first-responders-ipc08,p47,glucose-4h,fondsat,True,True,2258.0990813323297,179.7890625,False,False,20
2929,first-responders-ipc08,p47,prp-4h,prp,True,True,8.819171995157376,13.0546875,False,False,22
2933,first-responders-ipc08,p64,minisat-4h,fondsat,True,True,12200.639338984154,2451.58984375,False,False,18
2934,first-responders-ipc08,p64,glucose-4h,fondsat,True,True,206.4835706120357,103.8671875,False,False,18
2936,first-responders-ipc08,p64,prp-4h,prp,True,True,0.3043366109486669,0.69921875,False,False,24
2939,first-responders-ipc08,p02,paladinus-4h,paladinus,True,True,0.4559520061593503,1.3125,False,False,5
2940,first-responders-ipc08,p02,minisat-4h,fondsat,True,True,0.2813053750433028,1.12109375,False,False,5
2941,first-responders-ipc08,p02,glucose-4h,fondsat,True,True,0.2090835003182292,1.0859375,False,False,5
2946,first-responders-ipc08,p02,prp-4h,prp,True,True,0.1500048849266022,1.2890625,False,False,6
2953,first-responders-ipc08,p87,prp-4h,prp,True,True,0.6317718259524554,0.69921875,False,False,26
2960,first-responders-ipc08,p68,prp-4h,prp,True,True,0.3263107461389154,1.1015625,False,False,31
2967,first-responders-ipc08,p70,prp-4h,prp,True,True,0.5344198918901384,1.26953125,False,False,33
2974,first-responders-ipc08,p89,prp-4h,prp,True,True,0.5349525259807706,1.23828125,False,False,24
2978,first-responders-ipc08,p65,minisat-4h,fondsat,True,True,1398.6839243890718,445.10546875,False,False,13
2979,first-responders-ipc08,p65,glucose-4h,fondsat,True,True,160.30377906328067,92.015625,False,False,13
2981,first-responders-ipc08,p65,prp-4h,prp,True,True,0.3336680580396205,0.69140625,False,False,15
2985,first-responders-ipc08,p10,minisat-4h,fondsat,True,True,681.7353041311726,76.6171875,False,False,13
2986,first-responders-ipc08,p10,glucose-4h,fondsat,True,True,26.79654983337969,1.35546875,False,False,13
2991,first-responders-ipc08,p10,prp-4h,prp,True,True,0.1885783351026475,0.92578125,False,False,14
3000,first-responders-ipc08,p104,prp-4h,prp,True,True,0.5256501990370452,2.0234375,False,False,22
3005,first-responders-ipc08,p38,glucose-4h,fondsat,True,True,1115.8215976790525,114.7421875,False,False,19
3007,first-responders-ipc08,p38,prp-4h,prp,True,True,0.1894315918907523,3.125,False,False,21
3014,first-responders-ipc08,p60,prp-4h,prp,True,True,0.3122249240987003,0.93359375,False,False,43
3021,first-responders-ipc08,p96,prp-4h,prp,True,True,0.7091985559090972,1.2265625,False,False,23
3024,first-responders-ipc08,p61,paladinus-4h,paladinus,True,True,2.5322900651954114,94.375,False,False,8
3025,first-responders-ipc08,p61,minisat-4h,fondsat,True,True,1.5837717168033123,1.1328125,False,False,7
3026,first-responders-ipc08,p61,glucose-4h,fondsat,True,True,2.251043980009854,1.6015625,False,False,7
3028,first-responders-ipc08,p61,prp-4h,prp,True,True,0.1568533689714968,1.1015625,False,False,8
3035,first-responders-ipc08,p90,prp-4h,prp,True,True,0.4035935450810939,1.2890625,False,False,27
3038,first-responders-ipc08,p71,paladinus-4h,paladinus,True,True,2.24844540306367,92.765625,False,False,4
3039,first-responders-ipc08,p71,minisat-4h,fondsat,True,True,1.026637177914381,1.66796875,False,False,4
3040,first-responders-ipc08,p71,glucose-4h,fondsat,True,True,1.5322965518571436,1.0546875,False,False,4
3042,first-responders-ipc08,p71,prp-4h,prp,True,True,0.236525289947167,0.89453125,False,False,5
3045,first-responders-ipc08,p81,paladinus-4h,paladinus,True,True,2.6673813241068274,90.51953125,False,False,5
3046,first-responders-ipc08,p81,minisat-4h,fondsat,True,True,3.890993131324649,1.37890625,False,False,5
3047,first-responders-ipc08,p81,glucose-4h,fondsat,True,True,6.8628534148447216,0.8671875,False,False,5
3049,first-responders-ipc08,p81,prp-4h,prp,True,True,0.263090532971546,1.16015625,False,False,6
3052,first-responders-ipc08,p46,paladinus-4h,paladinus,True,True,14.71281133289449,530.265625,False,False,16
3053,first-responders-ipc08,p46,minisat-4h,fondsat,True,True,706.1021175701171,98.93359375,False,False,13
3054,first-responders-ipc08,p46,glucose-4h,fondsat,True,True,30.877544114831835,19.0625,False,False,13
3056,first-responders-ipc08,p46,prp-4h,prp,True,True,0.1827946680132299,1.0703125,False,False,15
3059,first-responders-ipc08,p54,paladinus-4h,paladinus,True,True,545.3565131928772,2610.6953125,False,False,35
3060,first-responders-ipc08,p54,minisat-4h,fondsat,True,True,8075.371673541143,932.74609375,False,False,18
3061,first-responders-ipc08,p54,glucose-4h,fondsat,True,True,167.38918468309566,66.6796875,False,False,18
3063,first-responders-ipc08,p54,prp-4h,prp,True,True,0.2085315522272139,1.1171875,False,False,21
3066,first-responders-ipc08,p62,paladinus-4h,paladinus,True,True,2.442708688089624,94.31640625,False,False,9
3067,first-responders-ipc08,p62,minisat-4h,fondsat,True,True,1.7084805089980364,1.55078125,False,False,8
3068,first-responders-ipc08,p62,glucose-4h,fondsat,True,True,2.5554070570506155,1.69140625,False,False,8
3070,first-responders-ipc08,p62,prp-4h,prp,True,True,0.2218240690417587,0.80859375,False,False,10
3073,first-responders-ipc08,p32,paladinus-4h,paladinus,True,True,0.761698487913236,1.2421875,False,False,12
3074,first-responders-ipc08,p32,minisat-4h,fondsat,True,True,1.553467977326363,1.4453125,False,False,11
3075,first-responders-ipc08,p32,glucose-4h,fondsat,True,True,2.243620214983821,1.265625,False,False,11
3077,first-responders-ipc08,p32,prp-4h,prp,True,True,0.2018169399816543,1.25,False,False,13
3080,first-responders-ipc08,p05,paladinus-4h,paladinus,True,True,1.3837367410305887,77.38671875,False,False,10
3081,first-responders-ipc08,p05,minisat-4h,fondsat,True,True,0.7133068172261119,1.12109375,False,False,8
3082,first-responders-ipc08,p05,glucose-4h,fondsat,True,True,0.4879468018189072,1.24609375,False,False,8
3087,first-responders-ipc08,p05,prp-4h,prp,True,True,0.137294776039198,0.69921875,False,False,9
3094,first-responders-ipc08,p85,prp-4h,prp,True,True,0.3398191898595541,0.8515625,False,False,23
3097,first-responders-ipc08,p53,paladinus-4h,paladinus,True,True,31.94587885704823,1997.48828125,False,False,12
3098,first-responders-ipc08,p53,minisat-4h,fondsat,True,True,3.884491118602455,1.0703125,False,False,8
3099,first-responders-ipc08,p53,glucose-4h,fondsat,True,True,4.335952192079276,1.125,False,False,8
3101,first-responders-ipc08,p53,prp-4h,prp,True,True,0.1744990979786962,1.3359375,False,False,9
3108,first-responders-ipc08,p59,prp-4h,prp,True,True,0.3137209829874336,1.2421875,False,False,30
3112,first-responders-ipc08,p102,minisat-4h,fondsat,True,True,12.550415839999914,1.65234375,False,False,7
3113,first-responders-ipc08,p102,glucose-4h,fondsat,True,True,13.636871445924044,1.66796875,False,False,7
3118,first-responders-ipc08,p102,prp-4h,prp,True,True,0.2907986419741064,1.07421875,False,False,8
3125,first-responders-ipc08,p80,prp-4h,prp,True,True,0.4131175400689244,0.8359375,False,False,30
3128,first-responders-ipc08,p101,paladinus-4h,paladinus,True,True,16.867270258953795,362.7265625,False,False,4
3129,first-responders-ipc08,p101,minisat-4h,fondsat,True,True,11.884920869022608,1.46875,False,False,4
3130,first-responders-ipc08,p101,glucose-4h,fondsat,True,True,18.60548966610804,1.02734375,False,False,4
3135,first-responders-ipc08,p101,prp-4h,prp,True,True,0.3247885070741176,0.7890625,False,False,5
3138,first-responders-ipc08,p43,paladinus-4h,paladinus,True,True,2.78293649898842,102.109375,False,False,14
3139,first-responders-ipc08,p43,minisat-4h,fondsat,True,True,2.9802189711481333,1.08984375,False,False,10
3140,first-responders-ipc08,p43,glucose-4h,fondsat,True,True,2.190670127980411,1.34765625,False,False,10
3142,first-responders-ipc08,p43,prp-4h,prp,True,True,12.823188110021874,11.89453125,False,False,11
3149,first-responders-ipc08,p108,prp-4h,prp,True,True,0.8207594929262996,0.83984375,False,False,31
3156,first-responders-ipc08,p98,prp-4h,prp,True,True,1.0102936499752104,1.046875,False,False,95
3163,first-responders-ipc08,p105,prp-4h,prp,True,True,0.3639985090121627,1.24609375,False,False,27
3168,first-responders-ipc08,p76,glucose-4h,fondsat,True,True,3378.4056176831946,239.875,False,False,19
3170,first-responders-ipc08,p76,prp-4h,prp,True,True,0.3764477269724011,0.953125,False,False,21
3173,first-responders-ipc08,p82,paladinus-4h,paladinus,True,True,16.500144872115925,842.8984375,False,False,9
3174,first-responders-ipc08,p82,minisat-4h,fondsat,True,True,4.962527748197317,1.48828125,False,False,8
3175,first-responders-ipc08,p82,glucose-4h,fondsat,True,True,7.728622762020677,1.34375,False,False,8
3177,first-responders-ipc08,p82,prp-4h,prp,True,True,0.275985840940848,0.48828125,False,False,9
3184,first-responders-ipc08,p110,prp-4h,prp,True,True,1.109564347891137,17.9609375,False,False,44
3189,first-responders-ipc08,p74,glucose-4h,fondsat,True,True,564.1876139263622,159.67578125,False,False,17
3191,first-responders-ipc08,p74,prp-4h,prp,True,True,0.2690059510059654,1.09765625,False,False,19
3196,first-responders-ipc08,p55,glucose-4h,fondsat,True,True,7917.44345867401,196.921875,False,False,20
3198,first-responders-ipc08,p55,prp-4h,prp,True,True,0.2310163688380271,1.2265625,False,False,22
3201,first-responders-ipc08,p51,paladinus-4h,paladinus,True,True,1.08034026902169,71.5390625,False,False,5
3202,first-responders-ipc08,p51,minisat-4h,fondsat,True,True,0.5148834642022848,1.3828125,False,False,4
3203,first-responders-ipc08,p51,glucose-4h,fondsat,True,True,0.6072983290068805,1.0625,False,False,4
3205,first-responders-ipc08,p51,prp-4h,prp,True,True,0.1667005619965493,0.83203125,False,False,5
3208,first-responders-ipc08,p31,paladinus-4h,paladinus,True,True,0.4960023809690028,0.953125,False,False,5
3209,first-responders-ipc08,p31,minisat-4h,fondsat,True,True,0.3801045999862253,1.69140625,False,False,5
3210,first-responders-ipc08,p31,glucose-4h,fondsat,True,True,0.3542933166027069,1.046875,False,False,5
3212,first-responders-ipc08,p31,prp-4h,prp,True,True,0.1354458909481763,1.27734375,False,False,6
3217,first-responders-ipc08,p37,glucose-4h,fondsat,True,True,1697.7589523750355,181.62890625,False,False,21
3219,first-responders-ipc08,p37,prp-4h,prp,True,True,0.23125457810238,0.86328125,False,False,25
3222,first-responders-ipc08,p04,paladinus-4h,paladinus,True,True,0.581723407143727,0.85546875,False,False,8
3223,first-responders-ipc08,p04,minisat-4h,fondsat,True,True,0.4294920521788299,1.4765625,False,False,7
3224,first-responders-ipc08,p04,glucose-4h,fondsat,True,True,0.3132188818417489,1.09765625,False,False,7
3229,first-responders-ipc08,p04,prp-4h,prp,True,True,0.1547932559624314,1.21875,False,False,8
3236,zenotravel,p06,prp-4h,prp,True,True,1.607066849945113,8.46875,False,False,46
3238,zenotravel,p01,paladinus-4h,paladinus,True,True,1.125105250859633,68.43359375,False,False,1
3239,zenotravel,p01,minisat-4h,fondsat,True,True,4.936929197050631,1.21875,False,False,3
