task,run,status,solved,cputime,walltime,memory_mb,planner_time,policy_size,domain,instance,solver
first-responders-ipc08_07.yml,prp.FOND,1,True,0.253143,0.2549882782623172,10.059776,0.02,10,first-responders-ipc08,07,prp
first-responders-ipc08_08.yml,prp.FOND,1,True,0.28629,0.2886857679113745,10.129408,0.02,11,first-responders-ipc08,08,prp
first-responders-ipc08_09.yml,prp.FOND,1,True,0.267731,0.270016485825181,10.133504,0.02,12,first-responders-ipc08,09,prp
first-responders-ipc08_10.yml,prp.FOND,1,True,0.275551,0.2775754984468221,10.305536,0.02,13,first-responders-ipc08,10,prp
first-responders-ipc08_100.yml,prp.FOND,0,False,0.29021,0.2919827196747064,15.028224,-1.0,4,first-responders-ipc08,100,prp
first-responders-ipc08_101.yml,prp.FOND,1,True,0.388101,0.3902063760906458,13.676544,0.01,4,first-responders-ipc08,101,prp
first-responders-ipc08_102.yml,prp.FOND,1,True,0.370227,0.3722530324012041,12.603392,0.02,7,first-responders-ipc08,102,prp
first-responders-ipc08_103.yml,prp.FOND,1,True,0.469671,0.4714786931872368,15.17568,0.05,14,first-responders-ipc08,103,prp
first-responders-ipc08_104.yml,prp.FOND,1,True,0.532026,0.534052724018693,14.835712,0.1,21,first-responders-ipc08,104,prp
first-responders-ipc08_105.yml,prp.FOND,1,True,0.473134,0.4900404931977391,13.570048,0.1,26,first-responders-ipc08,105,prp
first-responders-ipc08_106.yml,prp.FOND,0,False,0.273551,0.2773465616628527,14.118912,-1.0,4,first-responders-ipc08,106,prp
first-responders-ipc08_107.yml,prp.FOND,1,True,0.580728,0.5824661189690232,15.077376,0.15,32,first-responders-ipc08,107,prp
first-responders-ipc08_108.yml,prp.FOND,1,True,0.997174,0.9990370469167827,23.12192,0.2,30,first-responders-ipc08,108,prp
first-responders-ipc08_109.yml,prp.FOND,0,False,0.267223,0.2691938746720552,13.16864,-1.0,4,first-responders-ipc08,109,prp
first-responders-ipc08_11.yml,prp.FOND,0,False,0.209654,0.2112150657922029,10.072064,-1.0,4,first-responders-ipc08,11,prp
first-responders-ipc08_110.yml,prp.FOND,1,True,1.040341,1.0602541230618954,23.871488,0.25,43,first-responders-ipc08,110,prp
first-responders-ipc08_12.yml,prp.FOND,1,True,0.240044,0.2425372479483485,10.174464,0.01,5,first-responders-ipc08,12,prp
first-responders-ipc08_13.yml,prp.FOND,1,True,0.260788,0.2624235469847917,10.067968,0.03,13,first-responders-ipc08,13,prp
first-responders-ipc08_14.yml,prp.FOND,1,True,0.249266,0.2507772920653224,10.182656,0.02,9,first-responders-ipc08,14,prp
first-responders-ipc08_15.yml,prp.FOND,0,False,0.223848,0.2291873954236507,10.031104,-1.0,4,first-responders-ipc08,15,prp
first-responders-ipc08_16.yml,prp.FOND,0,False,0.215678,0.2173145860433578,10.043392,-1.0,4,first-responders-ipc08,16,prp
first-responders-ipc08_17.yml,prp.FOND,1,True,0.316055,0.3181360587477684,10.407936,0.06,18,first-responders-ipc08,17,prp
first-responders-ipc08_18.yml,prp.FOND,1,True,0.28038,0.2823122339323163,10.358784,0.03,13,first-responders-ipc08,18,prp
first-responders-ipc08_19.yml,prp.FOND,0,False,0.237918,0.2475810730829835,10.326016,-1.0,4,first-responders-ipc08,19,prp
first-responders-ipc08_20.yml,prp.FOND,0,False,0.222312,0.2268339805305004,10.24,-1.0,4,first-responders-ipc08,20,prp
first-responders-ipc08_31.yml,prp.FOND,1,True,0.24497,0.2636047732084989,10.231808,0.0,5,first-responders-ipc08,31,prp
first-responders-ipc08_32.yml,prp.FOND,1,True,0.262535,0.2650359468534589,10.059776,0.02,12,first-responders-ipc08,32,prp
first-responders-ipc08_33.yml,prp.FOND,0,False,0.22747,0.228970443829894,10.17856,-1.0,4,first-responders-ipc08,33,prp
first-responders-ipc08_34.yml,prp.FOND,0,False,0.238634,0.2404527524486184,10.32192,-1.0,4,first-responders-ipc08,34,prp
first-responders-ipc08_35.yml,prp.FOND,0,False,0.213592,0.2190976561978459,10.231808,-1.0,4,first-responders-ipc08,35,prp
first-responders-ipc08_36.yml,prp.FOND,0,False,0.221518,0.2384347394108772,10.043392,-1.0,4,first-responders-ipc08,36,prp
first-responders-ipc08_37.yml,prp.FOND,1,True,0.332688,0.3346139313653111,10.358784,0.08,24,first-responders-ipc08,37,prp
first-responders-ipc08_38.yml,prp.FOND,1,True,0.29582,0.2978965127840638,10.358784,0.05,20,first-responders-ipc08,38,prp
first-responders-ipc08_39.yml,prp.FOND,0,False,0.215752,0.2200162066146731,10.1376,-1.0,4,first-responders-ipc08,39,prp
first-responders-ipc08_40.yml,prp.FOND,0,False,0.277072,0.2788326237350702,11.395072,-1.0,4,first-responders-ipc08,40,prp
first-responders-ipc08_41.yml,prp.FOND,1,True,0.245731,0.2673414377495646,10.211328,0.01,5,first-responders-ipc08,41,prp
first-responders-ipc08_42.yml,prp.FOND,1,True,0.292652,0.294693723320961,10.678272,0.04,8,first-responders-ipc08,42,prp
first-responders-ipc08_43.yml,prp.FOND,1,True,17.10744,17.111712702549994,10.289152,16.85,10,first-responders-ipc08,43,prp
first-responders-ipc08_44.yml,prp.FOND,1,True,0.358304,0.3615824971348047,10.985472,0.08,22,first-responders-ipc08,44,prp
first-responders-ipc08_45.yml,prp.FOND,0,False,0.219204,0.2209585458040237,10.084352,-1.0,4,first-responders-ipc08,45,prp
first-responders-ipc08_46.yml,prp.FOND,1,True,0.300801,0.3026618389412761,10.309632,0.06,14,first-responders-ipc08,46,prp
first-responders-ipc08_47.yml,prp.FOND,1,True,11.771558,11.775966484099628,11.149312,11.5,21,first-responders-ipc08,47,prp
first-responders-ipc08_48.yml,prp.FOND,1,True,0.39329,0.3952158261090517,11.685888,0.1,27,first-responders-ipc08,48,prp
first-responders-ipc08_49.yml,prp.FOND,1,True,0.329904,0.3318207329139113,10.952704,0.06,23,first-responders-ipc08,49,prp
first-responders-ipc08_50.yml,prp.FOND,0,False,0.226803,0.2288011247292161,10.653696,-1.0,4,first-responders-ipc08,50,prp
first-responders-ipc08_51.yml,prp.FOND,1,True,0.258532,0.2606501644477248,10.620928,0.01,4,first-responders-ipc08,51,prp
first-responders-ipc08_52.yml,prp.FOND,1,True,0.262142,0.2642353447154164,10.399744,0.01,8,first-responders-ipc08,52,prp
first-responders-ipc08_53.yml,prp.FOND,1,True,0.290757,0.2926203785464167,11.177984,0.01,8,first-responders-ipc08,53,prp
first-responders-ipc08_54.yml,prp.FOND,1,True,0.321461,0.3234705198556185,10.4448,0.07,20,first-responders-ipc08,54,prp
first-responders-ipc08_55.yml,prp.FOND,1,True,0.35325,0.3553616087883711,11.091968,0.08,21,first-responders-ipc08,55,prp
first-responders-ipc08_56.yml,prp.FOND,0,False,0.22857,0.2302326252683997,11.116544,-1.0,4,first-responders-ipc08,56,prp
first-responders-ipc08_57.yml,prp.FOND,0,False,0.214055,0.215979877859354,10.182656,-1.0,4,first-responders-ipc08,57,prp
first-responders-ipc08_58.yml,prp.FOND,1,True,0.480386,0.4825511462986469,13.213696,0.12,26,first-responders-ipc08,58,prp
first-responders-ipc08_59.yml,prp.FOND,1,True,0.402706,0.4046158138662576,11.18208,0.12,29,first-responders-ipc08,59,prp
first-responders-ipc08_60.yml,prp.FOND,1,True,0.428974,0.4310143124312162,11.53024,0.14,42,first-responders-ipc08,60,prp
first-responders-ipc08_61.yml,prp.FOND,1,True,0.260201,0.2620051531121135,10.575872,0.0,7,first-responders-ipc08,61,prp
first-responders-ipc08_62.yml,prp.FOND,1,True,0.290911,0.2926769470795989,10.62912,0.03,9,first-responders-ipc08,62,prp
first-responders-ipc08_63.yml,prp.FOND,1,True,0.333239,0.3354260697960853,11.157504,0.06,17,first-responders-ipc08,63,prp
first-responders-ipc08_64.yml,prp.FOND,1,True,0.357693,0.3596171922981739,11.350016,0.07,23,first-responders-ipc08,64,prp
first-responders-ipc08_65.yml,prp.FOND,1,True,0.380841,0.3827476417645812,12.242944,0.06,14,first-responders-ipc08,65,prp
first-responders-ipc08_66.yml,prp.FOND,0,False,0.254098,0.2558989198878407,10.625024,-1.0,4,first-responders-ipc08,66,prp
first-responders-ipc08_67.yml,prp.FOND,0,False,0.23488,0.2369758915156126,11.440128,-1.0,4,first-responders-ipc08,67,prp
first-responders-ipc08_68.yml,prp.FOND,1,True,0.448228,0.450390251353383,13.033472,0.08,30,first-responders-ipc08,68,prp
first-responders-ipc08_69.yml,prp.FOND,1,True,0.478286,0.4803638514131307,13.369344,0.12,27,first-responders-ipc08,69,prp
first-responders-ipc08_70.yml,prp.FOND,1,True,0.615197,0.617144281975925,15.712256,0.16,32,first-responders-ipc08,70,prp
first-responders-ipc08_71.yml,prp.FOND,1,True,0.277569,0.2792510539293289,11.300864,0.01,4,first-responders-ipc08,71,prp
first-responders-ipc08_72.yml,prp.FOND,1,True,0.284437,0.2862992519512772,10.932224,0.01,8,first-responders-ipc08,72,prp
first-responders-ipc08_73.yml,prp.FOND,1,True,0.364944,0.3670702241361141,12.222464,0.05,13,first-responders-ipc08,73,prp
first-responders-ipc08_74.yml,prp.FOND,1,True,0.362571,0.3649784745648503,11.73504,0.06,18,first-responders-ipc08,74,prp
first-responders-ipc08_75.yml,prp.FOND,1,True,0.410894,0.4129535406827926,13.615104,0.04,14,first-responders-ipc08,75,prp
first-responders-ipc08_76.yml,prp.FOND,1,True,0.425552,0.4278727816417813,12.931072,0.08,20,first-responders-ipc08,76,prp
first-responders-ipc08_77.yml,prp.FOND,1,True,0.426463,0.4282508864998817,12.034048,0.12,25,first-responders-ipc08,77,prp
first-responders-ipc08_78.yml,prp.FOND,1,True,0.348982,0.3511286601424217,12.443648,0.03,12,first-responders-ipc08,78,prp
first-responders-ipc08_79.yml,prp.FOND,0,False,0.329429,0.3312337137758732,12.464128,-1.0,4,first-responders-ipc08,79,prp
first-responders-ipc08_80.yml,prp.FOND,1,True,0.476063,0.4802366886287927,13.443072,0.12,29,first-responders-ipc08,80,prp
first-responders-ipc08_81.yml,prp.FOND,1,True,0.308565,0.3108318382874131,12.009472,0.01,5,first-responders-ipc08,81,prp
first-responders-ipc08_82.yml,prp.FOND,1,True,0.289498,0.2913342304527759,11.382784,0.01,8,first-responders-ipc08,82,prp
first-responders-ipc08_83.yml,prp.FOND,0,False,0.22213,0.2237763628363609,10.862592,-1.0,4,first-responders-ipc08,83,prp
first-responders-ipc08_84.yml,prp.FOND,1,True,0.466125,0.4682112848386168,14.229504,0.08,17,first-responders-ipc08,84,prp
first-responders-ipc08_85.yml,prp.FOND,1,True,0.439256,0.441437997855246,12.869632,0.08,22,first-responders-ipc08,85,prp
