tool	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 
run set	cfondasp1-fsat.FOND	cfondasp1-fsat.FOND	cfondasp1-fsat.FOND	cfondasp1-fsat.FOND	cfondasp1-fsat.FOND	cfondasp1-fsat.FOND	cfondasp1-reg.FOND	cfondasp1-reg.FOND	cfondasp1-reg.FOND	cfondasp1-reg.FOND	cfondasp1-reg.FOND	cfondasp1-reg.FOND	cfondasp2-fsat.FOND	cfondasp2-fsat.FOND	cfondasp2-fsat.FOND	cfondasp2-fsat.FOND	cfondasp2-fsat.FOND	cfondasp2-fsat.FOND	cfondasp2-reg.FOND	cfondasp2-reg.FOND	cfondasp2-reg.FOND	cfondasp2-reg.FOND	cfondasp2-reg.FOND	cfondasp2-reg.FOND
/home/nitin/cfond-asp-private/experiments/benchexec/tasks/	status	cputime (s)	walltime (s)	memory (MB)	planner_time	policy_size	status	cputime (s)	walltime (s)	memory (MB)	planner_time	policy_size	status	cputime (s)	walltime (s)	memory (MB)	planner_time	policy_size	status	cputime (s)	walltime (s)	memory (MB)	planner_time	policy_size
islands_37.yml	true	1.363794	1.3722344357520342	68.997120	0.9357586652040482	10	true	1.186425	1.1974950823932886	53.714944	0.718248238787055	10	false	0.424088	0.4322303794324398	38.961152	-1	-1	false	0.472878	0.48404516465961933	39.116800	-1	-1
islands_38.yml	true	3.151612	3.161282917484641	100.319232	2.6935743298381567	10	true	2.352523	2.3625552989542484	67.850240	1.8866293523460627	10	false	0.421102	0.45691429264843464	38.965248	-1	-1	false	0.433695	0.4435206037014723	38.989824	-1	-1
islands_39.yml	true	4.843661	4.85319578833878	130.928640	4.367620849981904	10	true	3.736322	3.7487812973558903	81.879040	3.1869577690958977	10	false	0.441126	0.46144617907702923	38.969344	-1	-1	false	0.42323	0.4309832137078047	38.989824	-1	-1
islands_40.yml	true	7.068793	7.081649091094732	160.784384	6.600090088322759	10	true	5.5175	5.527643656358123	95.109120	5.037533836439252	10	false	0.419932	0.4283577408641577	38.977536	-1	-1	false	0.426979	0.43417179957032204	39.100416	-1	-1
islands_41.yml	true	9.077274	9.088272267952561	187.621376	8.616721376776695	10	true	6.499306	6.509449385106564	108.675072	6.0169287119060755	10	false	0.422091	0.4294125847518444	38.993920	-1	-1	false	0.429717	0.43792269192636013	38.907904	-1	-1
islands_42.yml	true	11.402976	11.415239105001092	217.968640	10.954055070877075	10	true	8.790593	8.80342716909945	123.719680	8.333483697846532	10	false	0.43898	0.44592629186809063	39.002112	-1	-1	false	0.427238	0.4342814330011606	39.002112	-1	-1
islands_43.yml	true	11.207749	11.219878332689404	247.439360	10.773789905011654	10	true	8.808089	8.81986778974533	137.203712	8.334562772884965	10	false	0.44235	0.4500247612595558	38.989824	-1	-1	false	0.445526	0.453464075922966	38.965248	-1	-1
islands_44.yml	true	13.851776	13.863910278305411	277.962752	13.417537963017821	10	true	10.409594	10.42054345086217	150.818816	9.949143283069134	10	false	0.455695	0.4633372239768505	38.969344	-1	-1	false	0.440492	0.4481368139386177	38.977536	-1	-1
islands_45.yml	true	17.972004	17.983181785792112	303.796224	17.526803579181433	10	true	12.863421	12.87476564757526	163.414016	12.417018285021186	10	false	0.432798	0.4407098609954119	38.977536	-1	-1	false	0.430665	0.4389481171965599	38.973440	-1	-1
islands_46.yml	true	17.568156	17.578918743878603	332.001280	17.13615413568914	10	true	12.553506	12.564450746402144	178.139136	12.112301429733634	10	false	0.449761	0.456959068775177	38.993920	-1	-1	false	0.436717	0.44985549338161945	39.002112	-1	-1
islands_47.yml	true	22.623032	22.6350372210145	358.821888	22.164305679500103	10	true	17.307285	17.31977298296988	194.146304	16.826991757377982	10	false	0.442748	0.44949251040816307	39.002112	-1	-1	false	0.425534	0.4331191387027502	39.006208	-1	-1
islands_48.yml	true	22.248415	22.259817380458117	392.503296	21.776286654174328	10	true	19.433282	19.443701550364494	207.298560	18.961473299190402	10	false	0.445293	0.45191230438649654	38.977536	-1	-1	false	0.424868	0.4327242895960808	38.977536	-1	-1
islands_49.yml	true	3.437273	3.4484447576105595	98.373632	2.969016443938017	12	true	2.453135	2.4632185138761997	67.629056	1.993356192484498	12	false	0.454252	0.4621955044567585	38.969344	-1	-1	false	0.443362	0.4500132091343403	38.989824	-1	-1
islands_50.yml	true	10.388332	10.399438370019197	161.579008	9.917665991932154	12	true	9.062392	9.073865721002221	95.924224	8.588831322267652	12	false	0.424198	0.4313423950225115	38.993920	-1	-1	false	0.434353	0.442302443087101	38.989824	-1	-1
islands_51.yml	true	16.635342	16.648580661043525	219.627520	16.17909001931548	12	true	13.354256	13.365169582888484	125.132800	12.856246765702963	12	false	0.429105	0.43648428469896317	38.969344	-1	-1	false	0.450207	0.45844358392059803	38.993920	-1	-1
islands_52.yml	true	20.208929	20.221982076764107	281.550848	19.736486515030265	12	true	23.15932	23.17283983901143	153.030656	22.649055717512965	12	false	0.435743	0.4430630933493376	38.973440	-1	-1	false	0.446732	0.4555329866707325	39.014400	-1	-1
islands_53.yml	true	28.346024	28.362405130639672	337.547264	27.87848361954093	12	true	27.432053	27.444900969043374	183.083008	26.953493129462004	12	false	0.446079	0.4548141583800316	38.985728	-1	-1	false	0.43307	0.4414682053029537	38.989824	-1	-1
islands_54.yml	true	35.89098	35.906604655086994	400.027648	35.43665901198983	12	true	29.00132	29.013371400535107	211.013632	28.504435651004314	12	false	0.449924	0.4566189981997013	38.969344	-1	-1	false	0.44378	0.4509520400315523	38.981632	-1	-1
islands_55.yml	true	40.589206	40.606217386201024	458.190848	40.17608850821853	12	true	35.454272	35.46982358582318	240.377856	34.97912226058543	12	false	0.432091	0.4426299184560776	39.006208	-1	-1	false	0.430195	0.4430770967155695	38.998016	-1	-1
islands_56.yml	true	47.66404	47.678845193237066	522.342400	47.24563610740006	12	true	52.224402	52.23913263529539	267.558912	51.72246064990759	12	false	0.424793	0.43191733583807945	38.981632	-1	-1	false	0.437304	0.4461477529257536	39.002112	-1	-1
islands_57.yml	true	59.764496	59.78095922060311	579.493888	59.328473672270775	12	true	59.095108	59.11463023349643	294.584320	58.623115902766585	12	false	0.443299	0.45176419615745544	39.002112	-1	-1	false	0.424506	0.4586659353226423	39.002112	-1	-1
islands_58.yml	true	53.405969	53.42103556357324	634.097664	52.94939657486975	12	true	59.200502	59.21445856243372	327.696384	58.71460284292698	12	false	0.457149	0.4652344901114702	39.129088	-1	-1	false	0.450662	0.4633721448481083	38.993920	-1	-1
islands_59.yml	true	64.877744	64.89438572153449	692.301824	64.44761151447892	12	true	60.816398	60.83045116439462	354.734080	60.30135188065469	12	false	0.418404	0.4270964041352272	38.965248	-1	-1	false	0.42889	0.4571068808436394	39.018496	-1	-1
islands_60.yml	true	69.329308	69.34571433253586	758.358016	68.90326881967485	12	true	66.801791	66.81681701540947	383.213568	66.30135188065469	12	false	0.450233	0.4585584420710802	38.981632	-1	-1	false	0.449368	0.4561157803982496	38.981632	-1	-1
miner_01.yml	true	7.93295	7.945264235138893	142.987264	7.4827689081430435	18	true	6.194441	6.208573250100017	86.130688	5.695319898426533	18	false	0.457386	0.46494089625775814	38.998016	-1	-1	false	0.450963	0.4591953903436661	38.973440	-1	-1
miner_02.yml	true	5.830627	5.841909013688564	143.081472	5.39777011051774	15	true	4.840417	4.852944668382406	88.162304	4.3732775375247	15	false	0.460382	0.467972656711936	38.969344	-1	-1	false	0.428367	0.43642775528132915	38.998016	-1	-1
miner_03.yml	true	7.450728	7.462024159729481	174.673920	7.0357601549476385	14	true	6.228886	6.24212571233511	104.046592	5.763931794092059	14	false	0.438574	0.45673130825161934	38.985728	-1	-1	false	0.442359	0.4502534121274948	39.002112	-1	-1
miner_04.yml	true	26.661699	26.673337982967496	380.690432	26.24470490217209	17	true	25.862991	25.878753235563636	213.393408	25.396722411736846	17	false	0.424135	0.4501050878316164	38.985728	-1	-1	false	0.427565	0.43592651560902596	39.006208	-1	-1
miner_05.yml	true	26.593222	26.605784349143505	337.031168	26.177250368520617	19	true	33.229908	33.24408154562116	181.587968	32.72824037075043	19	false	0.428495	0.43581498600542545	38.993920	-1	-1	false	0.420605	0.43972261622548103	38.981632	-1	-1
miner_06.yml	true	35.352957	35.36588123999536	431.943680	34.90072223544121	18	true	34.430263	34.44557542540133	239.448064	33.92489408701658	18	false	0.441141	0.4770322162657976	39.116800	-1	-1	false	0.456755	0.4638310968875885	39.096320	-1	-1
miner_07.yml	true	65.042839	65.06591694056988	593.944576	64.57245852798223	20	true	73.580081	73.59812540374696	315.031552	73.12382970936596	20	false	0.414557	0.4215411338955164	39.018496	-1	-1	false	0.426611	0.454152412712574	38.973440	-1	-1
miner_08.yml	true	41.627323	41.64198681898415	524.840960	41.14524361863732	18	true	43.583638	43.59778615273535	281.624576	43.10607202351093	18	false	0.421724	0.4296902474015951	39.002112	-1	-1	false	0.43518	0.4419213719666004	39.002112	-1	-1
miner_09.yml	true	60.91778	60.94818590208888	616.017920	60.49186449125409	19	true	61.627676	61.64218156039715	334.487552	61.15337370708585	19	false	0.446261	0.45820713602006435	38.985728	-1	-1	false	0.447018	0.4536958262324333	38.985728	-1	-1
miner_10.yml	true	39.105728	39.119763316586614	507.142144	38.67415737360716	17	true	42.368531	42.384783674031496	273.174528	41.883448142558336	17	false	0.443942	0.4874286111444235	38.998016	-1	-1	false	0.426102	0.4341425336897373	38.993920	-1	-1
miner_11.yml	true	47.953517	47.96915600448847	520.966144	47.48900810815394	19	true	54.173533	54.18977238051593	274.169856	53.701472114771605	19	false	0.426667	0.432602234184742	39.002112	-1	-1	false	0.449844	0.45694706961512566	38.998016	-1	-1
miner_12.yml	true	26.223957	26.236240619793534	369.508352	25.775184301659465	17	true	23.34502	23.35817568562925	206.168064	22.89237117394805	17	false	0.419547	0.42725510708987713	38.993920	-1	-1	false	0.441772	0.4495755322277546	38.965248	-1	-1
miner_13.yml	true	29.428475	29.440623307600617	401.764352	28.99811732210219	17	true	31.288212	31.301133040338755	221.040640	30.81834125518799	17	false	0.426353	0.4328504428267479	38.998016	-1	-1	false	0.436748	0.4450719356536865	39.002112	-1	-1
miner_14.yml	true	60.15929	60.179164849221706	696.659968	59.742971017956734	19	true	68.041347	68.05504111759365	379.072512	67.544314885512	19	false	0.426222	0.4386143106967211	39.149568	-1	-1	false	0.457492	0.46664078906178474	38.985728	-1	-1
miner_15.yml	true	72.535327	72.55628438480198	714.571776	72.09733126498759	20	true	88.367711	88.38543733023107	388.751360	87.90207260102034	20	false	0.413669	0.42333431728184223	39.022592	-1	-1	false	0.443343	0.45014824345707893	38.977536	-1	-1
miner_16.yml	true	59.424984	59.440448351204395	768.004096	58.999376092106104	16	true	59.004433	59.01904219575226	433.569792	58.53757577389479	16	false	0.443277	0.4515411760658026	39.014400	-1	-1	false	0.427565	0.44011907279491425	38.989824	-1	-1
miner_17.yml	true	77.18229	77.19765737839043	860.446720	76.75482722185552	18	true	82.167615	82.18539811111987	472.887296	81.6944385599345	18	false	0.439204	0.44668681360781193	38.981632	-1	-1	false	0.462282	0.46969736367464066	38.977536	-1	-1
miner_18.yml	true	57.26245	57.278106631711125	670.650368	56.82861129939556	19	true	67.96195	67.97828449867666	367.206400	67.48570805229247	19	false	0.438347	0.44571669586002827	39.022592	-1	-1	false	0.42078	0.42868783324956894	39.010304	-1	-1
miner_19.yml	true	133.469085	133.48899104073644	1221.222400	133.05579994432628	21	true	176.288406	176.31269229203463	672.825344	175.82527331076562	21	false	0.428438	0.4394363481551409	38.993920	-1	-1	false	0.447152	0.4570980705320835	39.018496	-1	-1
miner_20.yml	true	98.253258	98.2699076179415	939.761664	97.81246649287641	19	true	126.626092	126.65736173279583	504.934400	126.17790865898132	19	false	0.447724	0.4890877269208431	38.989824	-1	-1	false	0.441995	0.45595077984035015	38.969344	-1	-1
miner_21.yml	true	147.132288	147.15806674584746	1077.571584	146.69766001030803	23	true	224.563354	224.59214315377176	565.817344	224.08302680775523	23	false	0.428269	0.4676605723798275	38.977536	-1	-1	false	0.436082	0.4442781750112772	39.018496	-1	-1
miner_22.yml	true	221.055982	221.08890719898045	1459.884032	220.66027504578233	26	true	367.438543	367.47027232684195	763.785216	367.0242463834584	26	false	0.449366	0.4818111378699541	38.981632	-1	-1	false	0.462615	0.4716939218342304	38.965248	-1	-1
miner_23.yml	true	174.272285	174.2973589282483	1169.584128	173.86129364930093	22	true	221.789852	221.81596309319139	630.386688	221.33166649192572	22	false	0.41231	0.4196602515876293	39.227392	-1	-1	false	0.434669	0.45921047031879425	38.969344	-1	-1
miner_24.yml	true	215.651042	215.6810939554125	1554.419712	215.23255398124456	22	true	353.673179	353.7011959552765	815.943680	353.2080865520984	22	false	0.425721	0.4332758132368326	38.993920	-1	-1	false	0.437711	0.45448974147439003	39.002112	-1	-1
miner_25.yml	true	94.670165	94.68904379196465	826.281984	94.20625212974846	20	true	123.913804	123.9348604734987	451.424256	123.42344215139747	20	false	0.44859	0.4595573227852583	38.985728	-1	-1	false	0.447802	0.455736730247736	38.969344	-1	-1
miner_26.yml	true	98.516576	98.53521943464875	882.352128	98.06377819180489	19	true	123.08017	123.09838361106813	478.068736	122.60636022873223	19	false	0.432373	0.4391878303140402	38.981632	-1	-1	false	0.433206	0.4410936366766691	38.973440	-1	-1
miner_27.yml	true	179.207034	179.2308685835451	1303.097344	178.78139100410044	22	true	280.136826	280.1713144592941	698.847232	279.6496995277703	22	false	0.449704	0.4566175453364849	38.981632	-1	-1	false	0.45427	0.4621079098433256	38.973440	-1	-1
miner_28.yml	true	152.236996	152.2602962218225	1178.050560	151.80604237504303	22	true	210.619573	210.64188348129392	628.199424	210.16350149922073	22	false	0.461847	0.4699289258569479	38.981632	-1	-1	false	0.440185	0.44698853231966496	38.998016	-1	-1
miner_29.yml	true	96.704974	96.72911478951573	976.048128	96.28172273933887	19	true	139.607777	139.62718815356493	528.494592	139.12836365401745	19	false	0.432489	0.43985453993082047	39.010304	-1	-1	false	0.430377	0.43849122151732445	39.002112	-1	-1
miner_30.yml	true	73.307257	73.3235229011625	793.837568	72.81075091287494	17	true	60.186806	60.20077333971858	442.982400	59.725978430360556	17	false	0.463219	0.4706791862845421	38.977536	-1	-1	false	0.448565	0.4750263672322035	38.965248	-1	-1
miner_31.yml	true	83.301695	83.3186670076102	818.020352	82.8493399489671	19	true	92.726943	92.74349918402731	448.765952	92.22349069267511	19	false	0.421524	0.42784938029944897	38.998016	-1	-1	false	0.434182	0.46457439661026	38.993920	-1	-1
miner_32.yml	true	371.957853	372.0027817338705	2244.038656	371.5342112276703	24	true	549.148611	549.2062305286527	1219.768320	548.7053835429251	24	false	0.423109	0.43044304847717285	39.002112	-1	-1	false	0.454957	0.4691070094704628	39.010304	-1	-1
miner_33.yml	true	216.653106	216.6808328870684	1677.529088	216.21925027295947	22	true	252.978102	253.0067811794579	929.677312	252.5296815019101	22	false	0.482923	0.4908075649291277	39.010304	-1	-1	false	0.454463	0.4616461805999279	39.002112	-1	-1
miner_34.yml	true	137.077618	137.09929322823882	1172.156416	136.6592787001282	20	true	164.931613	164.95203696377575	637.644800	164.49389198236167	20	false	0.459596	0.46584971621632576	39.002112	-1	-1	false	0.424787	0.4340954441577196	39.010304	-1	-1
miner_35.yml	true	130.157309	130.17785307765007	1247.260672	129.701565830037	18	true	147.604489	147.62784057296813	716.484608	147.09325711242855	18	false	0.42704	0.4357630331069231	38.998016	-1	-1	false	0.435851	0.4457959309220314	38.989824	-1	-1
miner_36.yml	true	113.064897	113.08623187430203	1138.016256	112.59910446591675	19	true	136.81042	136.8301030602306	621.162496	136.30222599767148	19	false	0.446818	0.4543678220361471	39.006208	-1	-1	false	0.4393	0.44679402746260166	38.989824	-1	-1
miner_37.yml	true	167.986608	168.01030681282282	1364.963328	167.55638624168932	21	true	197.572815	197.60080401971936	741.666816	197.1136167421937	21	false	0.471084	0.4787334855645895	39.026688	-1	-1	false	0.450292	0.457896938547492	38.965248	-1	-1
miner_38.yml	true	328.991484	329.0272980760783	2307.330048	328.59484831802547	22	true	412.982807	413.0187398158014	1257.476096	412.46806984581053	22	false	0.44	0.45605146884918213	39.153664	-1	-1	false	0.436106	0.44308645091950893	38.973440	-1	-1
miner_39.yml	true	392.24659	392.2846890669316	2627.989504	391.81256949715316	24	true	550.613444	550.6563967671245	1440.313344	550.2222884688526	24	false	0.456013	0.46435500122606754	39.071744	-1	-1	false	0.449741	0.46384549140930176	39.002112	-1	-1
miner_40.yml	true	262.64615	262.6813930552453	1919.852544	262.2006940767169	23	true	352.158689	352.19294991344213	1031.974912	351.7369880564511	23	false	0.431376	0.4385346248745918	39.112704	-1	-1	false	0.429709	0.45025699213147163	39.018496	-1	-1
miner_41.yml	true	225.452828	225.48567620106041	1717.587968	225.027700740844	22	true	259.752269	259.7846481446177	945.545216	259.3247462231666	22	false	0.469051	0.47785045579075813	38.998016	-1	-1	false	0.438158	0.4586351811885834	38.993920	-1	-1
miner_42.yml	true	209.825731	209.8517459370196	1646.034944	209.38944461755455	21	true	253.080871	253.11142974346876	918.351872	252.68084180913866	21	false	0.464354	0.4715745151042938	38.977536	-1	-1	false	0.422647	0.4320598226040602	39.014400	-1	-1
miner_43.yml	true	291.262326	291.29788103327155	2105.090048	290.8408763445914	22	true	366.878609	366.9108441453427	1167.974400	366.44966956041753	22	false	0.442704	0.49050248228013515	39.153664	-1	-1	false	0.445456	0.4572015665471554	39.002112	-1	-1
miner_44.yml	true	243.795186	243.82997195981443	1714.274304	243.39768926240504	22	true	289.002922	289.03379339165986	927.805440	288.6024312507361	22	false	0.467479	0.5039343405514956	38.993920	-1	-1	false	0.445374	0.45314797572791576	39.014400	-1	-1
miner_45.yml	OUT OF MEMORY (false)	827.038326	826.9085673056543	4096.000000	-1	-1	true	1211.124436	1211.215958043933	2577.534976	1210.7818782944232	28	false	0.438891	0.4459834545850754	39.010304	-1	-1	false	0.435297	0.4432677701115608	39.010304	-1	-1
miner_46.yml	true	579.6965	579.7518841419369	3186.081792	579.3066127281636	26	true	920.267035	920.3413068689406	1748.676608	919.8677560444921	26	false	0.442059	0.44889164343476295	38.985728	-1	-1	false	0.431632	0.4379761293530464	38.985728	-1	-1
miner_47.yml	true	592.084464	592.152071846649	3585.724416	591.7132735401392	25	true	923.541944	923.618953242898	1976.991744	923.1741230394691	25	false	0.442271	0.44993760623037815	38.989824	-1	-1	false	0.433786	0.48555260710418224	39.006208	-1	-1
miner_48.yml	true	513.69053	513.7486154641956	3242.086400	513.2709205076098	24	true	574.21616	574.27140981704	1805.041664	573.8108847029507	24	false	0.41296	0.42121073603630066	39.002112	-1	-1	false	0.448554	0.48612735606729984	39.002112	-1	-1
miner_49.yml	true	825.704896	825.784891590476	3733.573632	825.3504651412368	28	true	1225.675985	1225.7514544054866	2014.146560	1225.3247922677547	28	false	0.47518	0.4857866894453764	38.985728	-1	-1	false	0.446955	0.4839829485863447	39.014400	-1	-1
miner_50.yml	true	574.687512	574.7449196651578	3007.225856	574.2985349148512	24	true	711.033618	711.0877951718867	1690.419200	710.653894321993	24	false	0.42527	0.4321368206292391	39.002112	-1	-1	false	0.433022	0.44152628257870674	39.022592	-1	-1
miner_51.yml	OUT OF MEMORY (false)	604.523691	604.3325974177569	4096.000000	-1	-1	true	1175.179439	1175.2919426001608	2796.847104	1174.8506959192455	25	false	0.443356	0.5008427202701569	38.993920	-1	-1	false	0.445426	0.455243619158864	39.014400	-1	-1
spiky-tireworld_01.yml	true	265.98017	266.002363929525	261.009408	265.5691197477281	23	true	714.949844	714.9896908178926	133.537792	714.5457298271358	23	false	0.442812	0.49349104799330235	38.977536	-1	-1	false	0.441486	0.4504258166998625	38.969344	-1	-1
spiky-tireworld_02.yml	true	526.724039	526.7625001966953	313.565184	526.2836038731039	23	true	1270.526668	1270.9496460855007	168.906752	1270.4735598117113	23	false	0.459362	0.5024801436811686	38.998016	-1	-1	false	0.437626	0.4453693963587284	38.957056	-1	-1
spiky-tireworld_03.yml	true	467.242189	467.2782399673015	366.481408	466.81550072319806	23	true	1059.354648	1059.4179695043713	173.580288	1058.972195919603	23	false	0.461971	0.4769996628165245	39.006208	-1	-1	false	0.440231	0.44761733524501324	38.981632	-1	-1
spiky-tireworld_04.yml	true	73.089589	73.10418427549303	151.867392	72.62208019569516	23	true	86.583071	86.59819950722158	87.236608	86.14675568044186	23	false	0.436768	0.4665240552276373	39.010304	-1	-1	false	0.443507	0.4991270378232002	38.965248	-1	-1
spiky-tireworld_05.yml	true	937.706273	937.7596597746015	476.114944	937.3234633915126	23	true	2666.664591	2666.830977132544	235.065344	2666.3668369743973	23	false	0.416142	0.42470123432576656	38.985728	-1	-1	false	0.432591	0.48973410576581955	38.969344	-1	-1
spiky-tireworld_06.yml	true	1814.118626	1814.2044271510094	528.875520	1813.7600255366415	23	true	2729.520086	2729.6385876443237	260.890624	2729.2138036563993	23	false	0.427475	0.4348256513476372	38.989824	-1	-1	false	0.460485	0.5064989756792784	38.993920	-1	-1
spiky-tireworld_07.yml	true	1470.259523	1470.3434063121676	582.262784	1469.9063620194793	23	true	4552.883576	4553.188694400713	290.799616	4552.752391137183	23	false	0.439691	0.44664180278778076	38.989824	-1	-1	false	0.423812	0.4310103729367256	39.014400	-1	-1
spiky-tireworld_08.yml	true	1840.819769	1840.9138013608754	639.225856	1840.4304854068905	23	true	5151.756177	5151.990930622444	330.084352	5151.570496531203	23	false	0.427167	0.4355281740427017	38.993920	-1	-1	false	0.438106	0.44811698608100414	38.973440	-1	-1
spiky-tireworld_09.yml	true	2136.741779	2136.845951836556	687.558656	2136.35971641168	23	true	5754.002113	5755.6589661147445	340.148224	5755.224251756445	23	false	0.433695	0.441636523231864	39.006208	-1	-1	false	0.454268	0.46192413568496704	38.973440	-1	-1
spiky-tireworld_10.yml	true	3637.153101	3638.2837950848043	739.786752	3637.8032437805086	23	true	10264.101012	10264.528247371316	398.938112	10264.098133463413	23	false	0.458978	0.46586864441633224	39.022592	-1	-1	false	0.450751	0.4574205968528986	38.981632	-1	-1
spiky-tireworld_11.yml	TIMEOUT (false)	14400.03121	14400.81763433665	983.248896	14400.279232751578	-1	TIMEOUT (false)	14400.206198	14400.793643832207	515.551232	14400.280706625432	-1	false	0.442139	0.4526714514940977	38.977536	-1	-1	false	0.451123	0.458561260253191	38.961152	-1	-1
tireworld-truck_01.yml	true	0.90364	0.9127885606139898	49.938432	0.4595613609999418	11	true	0.817738	0.8279602397233248	47.095808	0.39017267525196075	11	false	0.449669	0.4565888997167349	39.002112	-1	-1	false	0.426378	0.47777673974633217	38.981632	-1	-1
tireworld-truck_02.yml	true	0.728492	0.7373057845979929	47.087616	0.28284459188580513	9	true	0.631058	0.6396251581609249	47.099904	0.21332080848515034	9	false	0.435842	0.44335519336164	39.014400	-1	-1	false	0.446859	0.48002978786826134	38.985728	-1	-1
tireworld-truck_03.yml	true	0.878936	0.887950137257576	52.240384	0.4260151609778404	9	true	0.734883	0.7438803445547819	47.099904	0.3168759699910879	9	false	0.42255	0.434474840760231	38.985728	-1	-1	false	0.451671	0.481849392876029	38.993920	-1	-1
tireworld-truck_04.yml	true	1.24002	1.2498281802982092	58.015744	0.7891885787248611	11	true	1.07011	1.0797883868217468	47.677440	0.5984624437987804	11	false	0.447869	0.46217038854956627	38.993920	-1	-1	false	0.427449	0.4358832612633705	38.998016	-1	-1
tireworld-truck_05.yml	true	1.598217	1.6084703840315342	68.530176	1.1590364519506693	11	true	1.397783	1.4078409764915705	51.888128	0.9339347910135984	11	false	0.457922	0.46602006256580353	39.006208	-1	-1	false	0.413594	0.42142803966999054	38.985728	-1	-1
tireworld-truck_06.yml	true	0.99106	0.999662084504962	59.654144	0.5806857291609049	9	true	0.928956	0.9381539355963469	48.447488	0.46182381361722946	9	false	0.432002	0.44014006294310093	38.993920	-1	-1	false	0.441359	0.4493323862552643	39.002112	-1	-1
tireworld-truck_07.yml	true	1.117158	1.1262773647904396	63.254528	0.7011659294366837	9	true	1.012158	1.0208475589752197	50.147328	0.5489993747323751	9	false	0.429916	0.4394610244780779	39.010304	-1	-1	false	0.436633	0.44402660988271236	38.993920	-1	-1
tireworld-truck_08.yml	true	1.649303	1.659925814718008	73.920512	1.2266998756676912	11	true	1.367924	1.3769309148192406	54.218752	0.937243266031146	11	false	0.449356	0.4567869007587433	39.006208	-1	-1	false	0.437281	0.4445523079484701	38.973440	-1	-1
tireworld-truck_09.yml	true	1.922656	1.9317898619920015	79.306752	1.502607049420476	11	true	1.530118	1.5369422789663076	56.238080	1.1116374526172876	11	false	0.436828	0.4445907548069954	38.989824	-1	-1	false	0.451563	0.4611035156995058	39.006208	-1	-1
tireworld-truck_11.yml	true	1.319043	1.3293405920267105	66.932736	0.8602958396077156	9	true	0.943233	0.9505243804305792	51.695616	0.527435626834631	9	false	0.450294	0.45876969769597054	38.981632	-1	-1	false	0.447389	0.45778205059468746	39.010304	-1	-1
tireworld-truck_12.yml	true	4.235184	4.245112724602222	69.324800	3.772901540622115	14	true	5.669184	5.676253944635391	51.806208	5.254066182300448	14	false	0.416172	0.470740370452404	38.998016	-1	-1	false	0.432671	0.4395195469260216	38.989824	-1	-1
tireworld-truck_13.yml	true	8.529896	8.540524208918214	85.925888	8.068531166762114	14	true	10.399707	10.409953910857439	58.650624	9.946460604667664	14	false	0.449305	0.456429710611701	38.989824	-1	-1	false	0.442928	0.4503513015806675	38.977536	-1	-1
tireworld-truck_14.yml	true	7.402681	7.413768108934164	94.633984	6.936552187427878	14	true	13.799283	13.80982712097466	61.698048	13.343174003064632	14	false	0.443268	0.4499486815184355	38.977536	-1	-1	false	0.418821	0.42931630089879036	38.977536	-1	-1
tireworld-truck_15.yml	true	9.088547	9.105982292443514	102.768640	8.622202413156629	14	true	15.816658	15.827332615852356	65.433600	15.371376378461719	14	false	0.457113	0.4644844476133585	38.993920	-1	-1	false	0.452625	0.46118649654090405	38.985728	-1	-1
tireworld-truck_16.yml	true	0.874849	0.8854003399610519	50.118656	0.3993654418736696	10	true	0.782681	0.7919018212705851	47.095808	0.3223762810230255	10	false	0.446064	0.45333729684352875	38.989824	-1	-1	false	0.446064	0.4529536869376898	39.010304	-1	-1
tireworld-truck_17.yml	true	1.19645	1.2083300482481718	54.517760	0.7147320006042719	12	true	1.068689	1.077008156105876	47.079424	0.6130149886012077	12	false	0.43885	0.44655700773000717	39.247872	-1	-1	false	0.437427	0.4458601027727127	39.002112	-1	-1
tireworld-truck_18.yml	true	1.652055	1.6612079218029976	65.970176	1.1840913593769073	12	true	1.434619	1.4444284960627556	50.614272	0.983584551140666	12	false	0.423823	0.43192715384066105	38.969344	-1	-1	false	0.432523	0.4643526915460825	39.010304	-1	-1
tireworld-truck_19.yml	true	2.927946	2.9385372512042522	74.227712	2.475499164313078	14	true	2.305105	2.314282938838005	53.911552	1.8884309343993664	14	false	0.446592	0.4535688515752554	39.227392	-1	-1	false	0.445497	0.46800253726541996	39.018496	-1	-1
tireworld-truck_20.yml	true	4.03269	4.0429427567869425	95.174656	3.6124827675521374	14	true	3.939664	3.950690494850278	62.124032	3.4890888202935457	14	false	0.449257	0.4568374864757061	39.006208	-1	-1	false	0.457142	0.4645004905760288	39.014400	-1	-1
tireworld-truck_21.yml	true	2.43361	2.4446050114929676	80.896000	1.9671728480607271	12	true	1.939696	1.9493667054921389	56.872960	1.4810846839100122	12	false	0.439713	0.4480156097561121	38.989824	-1	-1	false	0.44137	0.4495612792670727	39.006208	-1	-1
