scenario,instance,solver,total-time,ground-time,solve-time,iteration
spiky-tireworld,p01,asp-4,860.852,4.881999999999948,855.97,21
spiky-tireworld,p01,asp-4,0.308,0.298,0.01,3
spiky-tireworld,p01,asp-4,1.328,1.1580000000000001,0.17,8
spiky-tireworld,p01,asp-4,6.962,1.702,5.26,13
spiky-tireworld,p01,asp-8,0.185,0.175,0.01,2
spiky-tireworld,p01,asp-8,1.614,1.044,0.57,10
spiky-tireworld,p01,asp-8,92.644,3.9140000000000015,88.73,17
spiky-tireworld,p01,asp-8,2.048,1.248,0.8,11
spiky-tireworld,p01,asp-8,2.926,1.4560000000000002,1.47,12
spiky-tireworld,p01,asp-8,62.387,2.5970000000000013,59.79,16
spiky-tireworld,p01,asp-8,0.316,0.296,0.02,4
spiky-tireworld,p01,asp-8,433.725,3.515000000000043,430.21,19
spiky-tireworld,p01,asp-8,0.779,0.6890000000000001,0.09,7
spiky-tireworld,p01,asp-8,1.246,0.946,0.3,9
spiky-tireworld,p01,asp-8,12.59,1.6999999999999993,10.89,14
spiky-tireworld,p01,asp-8,0.442,0.402,0.04,5
spiky-tireworld,p01,asp-8,25.455,2.2349999999999994,23.22,15
spiky-tireworld,p01,asp-8,0.069,0.069,0.0,1
spiky-tireworld,p01,asp-8,0.502,0.442,0.06,6
spiky-tireworld,p01,asp-8,174.111,2.9809999999999945,171.13,18
spiky-tireworld,p01,asp-8,1389.755,3.755000000000109,1386.0,20
spiky-tireworld,p01,asp-8,133.86,6.15000000000002,127.71,21
spiky-tireworld,p01,asp-8,0.28,0.26,0.02,3
spiky-tireworld,p01,asp-8,0.909,0.789,0.12,8
spiky-tireworld,p01,asp-8,5.993,1.713,4.28,13
spiky-tireworld,p05,asp-opt-8,0.3,0.27999999999999997,0.02,2
spiky-tireworld,p05,asp-opt-8,3.37,2.66,0.71,10
spiky-tireworld,p05,asp-opt-8,283.079,7.069000000000017,276.01,17
spiky-tireworld,p05,asp-opt-8,5.158,3.5380000000000003,1.62,11
spiky-tireworld,p05,asp-opt-8,10.158,3.6579999999999995,6.5,12
spiky-tireworld,p05,asp-opt-8,164.614,6.054000000000002,158.56,16
spiky-tireworld,p05,asp-opt-8,0.583,0.5429999999999999,0.04,4
spiky-tireworld,p05,asp-opt-8,1325.365,8.924999999999955,1316.44,19
spiky-tireworld,p05,asp-opt-8,1.753,1.593,0.16,7
spiky-tireworld,p05,asp-opt-8,2.565,2.235,0.33,9
spiky-tireworld,p05,asp-opt-8,55.649,4.5489999999999995,51.1,14
spiky-tireworld,p05,asp-opt-8,0.827,0.7769999999999999,0.05,5
spiky-tireworld,p05,asp-opt-8,92.433,5.643000000000001,86.79,15
spiky-tireworld,p05,asp-opt-8,0.134,0.134,0.0,1
spiky-tireworld,p05,asp-opt-8,1.14,1.0599999999999998,0.08,6
spiky-tireworld,p05,asp-opt-8,622.456,8.326000000000022,614.13,18
spiky-tireworld,p05,asp-opt-8,3655.85,9.779999999999745,3646.07,20
spiky-tireworld,p05,asp-opt-8,443.087,12.536999999999978,430.55,21
spiky-tireworld,p05,asp-opt-8,0.43,0.4,0.03,3
spiky-tireworld,p05,asp-opt-8,1.956,1.716,0.24,8
spiky-tireworld,p05,asp-opt-8,17.26,4.380000000000001,12.88,13
spiky-tireworld,p05,asp-plus-opt-1,0.026,0.026,0.0,-1
spiky-tireworld,p05,asp-plus-opt-1,0.175,0.175,0.0,2
spiky-tireworld,p05,asp-plus-opt-1,3.262,2.252,1.01,10
spiky-tireworld,p05,asp-plus-opt-1,283.722,5.951999999999998,277.77,17
spiky-tireworld,p05,asp-plus-opt-1,5.304,2.644,2.66,11
spiky-tireworld,p05,asp-plus-opt-1,17.066,3.1259999999999994,13.94,12
spiky-tireworld,p05,asp-plus-opt-1,150.925,5.425000000000011,145.5,16
spiky-tireworld,p05,asp-plus-opt-1,0.048,0.048,0.0,0
spiky-tireworld,p05,asp-plus-opt-1,0.492,0.482,0.01,4
spiky-tireworld,p05,asp-plus-opt-1,992.004,7.413999999999987,984.59,19
spiky-tireworld,p05,asp-plus-opt-1,1.298,1.1280000000000001,0.17,7
spiky-tireworld,p05,asp-plus-opt-1,2.255,1.825,0.43,9
spiky-tireworld,p05,asp-plus-opt-1,27.157,4.227,22.93,14
spiky-tireworld,p05,asp-plus-opt-1,0.662,0.632,0.03,5
spiky-tireworld,p05,asp-plus-opt-1,81.723,4.783000000000001,76.94,15
spiky-tireworld,p05,asp-plus-opt-1,0.13,0.13,0.0,1
spiky-tireworld,p05,asp-plus-opt-1,0.927,0.877,0.05,6
spiky-tireworld,p05,asp-plus-opt-1,479.908,6.518000000000029,473.39,18
spiky-tireworld,p05,asp-plus-opt-1,2084.175,8.305000000000291,2075.87,20
spiky-tireworld,p05,asp-plus-opt-1,567.082,9.412000000000035,557.67,21
spiky-tireworld,p05,asp-plus-opt-1,0.304,0.304,0.0,3
spiky-tireworld,p05,asp-plus-opt-1,1.86,1.4500000000000002,0.41,8
spiky-tireworld,p05,asp-plus-opt-1,18.092,3.6019999999999985,14.49,13
spiky-tireworld,p05,fondsat-minisat,0.4138439684174955,0.32787896879017353,0.08596499962732196,1
spiky-tireworld,p05,fondsat-minisat,0.5952274212613702,0.3955892492085695,0.19963817205280066,2
spiky-tireworld,p05,fondsat-minisat,0.8025054116733372,0.5210936577059329,0.28141175396740437,3
spiky-tireworld,p05,fondsat-minisat,0.7876318711787462,0.5155785041861236,0.2720533669926226,4
spiky-tireworld,p05,fondsat-minisat,1.4239714699797332,0.8275477066636086,0.5964237633161247,5
spiky-tireworld,p05,fondsat-minisat,2.3083072411827743,1.5546505409292877,0.7536567002534866,6
spiky-tireworld,p05,fondsat-minisat,2.3030482600443065,1.533215971197933,0.7698322888463736,7
spiky-tireworld,p05,fondsat-minisat,2.6938736867159605,1.4314078069292009,1.2624658797867596,8
spiky-tireworld,p05,fondsat-minisat,3.752181581687182,1.8954976950772107,1.8566838866099715,9
spiky-tireworld,p05,fondsat-minisat,5.915067456196994,3.212967236060649,2.7021002201363444,10
spiky-tireworld,p05,fondsat-minisat,9.30536535801366,3.8446459607221186,5.460719397291541,11
spiky-tireworld,p05,fondsat-minisat,11.13310470385477,4.34059720300138,6.7925075008533895,12
spiky-tireworld,p05,fondsat-minisat,22.672495828941464,4.843764218967408,17.828731609974056,13
spiky-tireworld,p05,fondsat-minisat,44.68524381145835,5.473381175193936,39.211862636264414,14
spiky-tireworld,p05,fondsat-minisat,61.52360365865752,3.6296548768877983,57.89394878176972,15
spiky-tireworld,p05,fondsat-minisat,162.14300318993628,6.259110894985497,155.88389229495078,16
spiky-tireworld,p05,fondsat-minisat,399.9164562486112,5.059653591364622,394.8568026572466,17
spiky-tireworld,p05,fondsat-minisat,838.8134405622259,6.732478336896747,832.0809622253291,18
spiky-tireworld,p05,fondsat-minisat,1432.5869086845778,6.089774280786514,1426.4971344037913,19
spiky-tireworld,p05,fondsat-minisat,2612.6688563250937,6.57964863628149,2606.089207688812,20
spiky-tireworld,p05,fondsat-minisat,1873.8500182330608,9.771767522208393,1864.0782507108524,21
spiky-tireworld,p05,asp-opt-4,0.491,0.481,0.01,2
spiky-tireworld,p05,asp-opt-4,3.637,2.857,0.78,10
spiky-tireworld,p05,asp-opt-4,348.352,8.072000000000003,340.28,17
spiky-tireworld,p05,asp-opt-4,6.362,4.852,1.51,11
spiky-tireworld,p05,asp-opt-4,12.308,6.288,6.02,12
spiky-tireworld,p05,asp-opt-4,138.672,6.972000000000008,131.7,16
spiky-tireworld,p05,asp-opt-4,1.133,1.103,0.03,4
spiky-tireworld,p05,asp-opt-4,2166.996,14.146000000000186,2152.85,19
spiky-tireworld,p05,asp-opt-4,1.924,1.7839999999999998,0.14,7
spiky-tireworld,p05,asp-opt-4,3.368,3.018,0.35,9
spiky-tireworld,p05,asp-opt-4,22.897,5.157,17.74,14
spiky-tireworld,p05,asp-opt-4,1.058,1.008,0.05,5
spiky-tireworld,p05,asp-opt-4,66.355,6.455000000000005,59.9,15
spiky-tireworld,p05,asp-opt-4,0.15,0.15,0.0,1
spiky-tireworld,p05,asp-opt-4,1.273,1.2229999999999999,0.05,6
spiky-tireworld,p05,asp-opt-4,806.479,8.929000000000087,797.55,18
spiky-tireworld,p05,asp-opt-4,6949.923,11.523000000000138,6938.4,20
spiky-tireworld,p05,asp-opt-4,979.957,11.736999999999966,968.22,21
spiky-tireworld,p05,asp-opt-4,0.561,0.541,0.02,3
spiky-tireworld,p05,asp-opt-4,2.394,2.214,0.18,8
spiky-tireworld,p05,asp-opt-4,16.97,8.1,8.87,13
spiky-tireworld,p05,asp-1,0.575,0.565,0.01,2
spiky-tireworld,p05,asp-1,5.536,3.7159999999999993,1.82,10
spiky-tireworld,p05,asp-1,1292.104,8.153999999999996,1283.95,17
spiky-tireworld,p05,asp-1,9.885,3.5949999999999998,6.29,11
spiky-tireworld,p05,asp-1,22.592,5.481999999999999,17.11,12
spiky-tireworld,p05,asp-1,588.931,6.201000000000022,582.73,16
spiky-tireworld,p05,asp-1,1.218,1.198,0.02,4
spiky-tireworld,p05,asp-1,4766.11,11.039999999999964,4755.07,19
spiky-tireworld,p05,asp-1,2.194,1.974,0.22,7
spiky-tireworld,p05,asp-1,4.389,3.2490000000000006,1.14,9
spiky-tireworld,p05,asp-1,170.282,6.662000000000006,163.62,14
spiky-tireworld,p05,asp-1,1.316,1.236,0.08,5
spiky-tireworld,p05,asp-1,200.888,8.087999999999994,192.8,15
spiky-tireworld,p05,asp-1,0.316,0.316,0.0,1
spiky-tireworld,p05,asp-1,1.75,1.65,0.1,6
spiky-tireworld,p05,asp-1,2584.082,11.172000000000025,2572.91,18
spiky-tireworld,p05,asp-1,17192.103,13.733000000000175,17178.37,20
spiky-tireworld,p05,asp-1,20947.623,17.113000000001193,20930.51,21
spiky-tireworld,p05,asp-1,0.829,0.819,0.01,3
spiky-tireworld,p05,asp-1,3.296,2.7459999999999996,0.55,8
spiky-tireworld,p05,asp-1,43.771,6.631,37.14,13
spiky-tireworld,p05,fondsat-glucose,0.3082872102968395,0.2932737413793802,0.01501346891745925,1
spiky-tireworld,p05,fondsat-glucose,0.5372216538526118,0.4551136661320925,0.0821079877205193,2
spiky-tireworld,p05,fondsat-glucose,0.9507167902775109,0.8507648720405996,0.0999519182369113,3
spiky-tireworld,p05,fondsat-glucose,1.135033159982413,0.9949043947272003,0.14012876525521278,4
spiky-tireworld,p05,fondsat-glucose,1.622826919425279,1.2871112506836653,0.3357156687416136,5
spiky-tireworld,p05,fondsat-glucose,2.1301719355396926,1.6143385679461062,0.5158333675935864,6
spiky-tireworld,p05,fondsat-glucose,2.0071300766430795,1.5993796857073903,0.4077503909356892,7
spiky-tireworld,p05,fondsat-glucose,3.3542895722202957,2.4681751411408186,0.8861144310794771,8
spiky-tireworld,p05,fondsat-glucose,2.8704083445481956,2.0841063992120326,0.786301945336163,9
spiky-tireworld,p05,fondsat-glucose,4.705941977445036,3.353853647131473,1.3520883303135633,10
spiky-tireworld,p05,fondsat-glucose,3.6750244828872383,2.2722351062111557,1.4027893766760826,11
spiky-tireworld,p05,fondsat-glucose,7.148655387572944,4.202617142815143,2.9460382447578013,12
spiky-tireworld,p05,fondsat-glucose,8.365415788255632,4.33914250228554,4.026273285970092,13
spiky-tireworld,p05,fondsat-glucose,13.450307701714337,5.736469813622534,7.713837888091803,14
spiky-tireworld,p05,fondsat-glucose,20.584341551177204,6.170326272025704,14.4140152791515,15
spiky-tireworld,p05,fondsat-glucose,35.51399300713092,6.937698805239052,28.57629420189187,16
spiky-tireworld,p05,fondsat-glucose,46.97471426008269,6.510661207139492,40.4640530529432,17
spiky-tireworld,p05,fondsat-glucose,110.01751963607967,5.167587571311742,104.84993206476793,18
spiky-tireworld,p05,fondsat-glucose,204.00822070566937,7.747080159373581,196.2611405462958,19
spiky-tireworld,p05,fondsat-glucose,341.8232030617073,10.438027817755938,331.3851752439514,20
spiky-tireworld,p05,fondsat-glucose,495.7674439419061,9.801435164175928,485.96600877773017,21
spiky-tireworld,p05,asp-opt-1,0.539,0.529,0.01,2
spiky-tireworld,p05,asp-opt-1,5.392,3.3320000000000003,2.06,10
spiky-tireworld,p05,asp-opt-1,835.161,11.090999999999894,824.07,17
spiky-tireworld,p05,asp-opt-1,8.369,4.849,3.52,11
spiky-tireworld,p05,asp-opt-1,23.249,4.468999999999998,18.78,12
spiky-tireworld,p05,asp-opt-1,523.499,10.408999999999992,513.09,16
spiky-tireworld,p05,asp-opt-1,0.823,0.813,0.01,4
spiky-tireworld,p05,asp-opt-1,5021.888,13.217999999999847,5008.67,19
spiky-tireworld,p05,asp-opt-1,2.428,2.138,0.29,7
spiky-tireworld,p05,asp-opt-1,3.991,3.161,0.83,9
spiky-tireworld,p05,asp-opt-1,104.516,6.466000000000008,98.05,14
spiky-tireworld,p05,asp-opt-1,1.487,1.457,0.03,5
spiky-tireworld,p05,asp-opt-1,252.104,7.374000000000024,244.73,15
spiky-tireworld,p05,asp-opt-1,0.239,0.239,0.0,1
spiky-tireworld,p05,asp-opt-1,1.449,1.389,0.06,6
spiky-tireworld,p05,asp-opt-1,1968.478,10.978000000000065,1957.5,18
spiky-tireworld,p05,asp-opt-1,8265.13,13.409999999999854,8251.72,20
spiky-tireworld,p05,asp-opt-1,21225.442,15.391999999999825,21210.05,21
spiky-tireworld,p05,asp-opt-1,0.744,0.734,0.01,3
spiky-tireworld,p05,asp-opt-1,3.554,2.9539999999999997,0.6,8
spiky-tireworld,p05,asp-opt-1,53.267,4.657000000000004,48.61,13
spiky-tireworld,p05,asp-4,0.217,0.207,0.01,2
spiky-tireworld,p05,asp-4,2.761,1.961,0.8,10
spiky-tireworld,p05,asp-4,453.892,5.771999999999991,448.12,17
spiky-tireworld,p05,asp-4,4.799,2.3990000000000005,2.4,11
spiky-tireworld,p05,asp-4,7.763,2.7729999999999997,4.99,12
spiky-tireworld,p05,asp-4,164.666,4.8559999999999945,159.81,16
spiky-tireworld,p05,asp-4,0.463,0.43300000000000005,0.03,4
spiky-tireworld,p05,asp-4,4222.752,8.712000000000444,4214.04,19
spiky-tireworld,p05,asp-4,1.213,1.0830000000000002,0.13,7
spiky-tireworld,p05,asp-4,2.107,1.6970000000000003,0.41,9
spiky-tireworld,p05,asp-4,22.616,3.6159999999999997,19.0,14
spiky-tireworld,p05,asp-4,0.67,0.62,0.05,5
spiky-tireworld,p05,asp-4,45.525,4.295000000000002,41.23,15
spiky-tireworld,p05,asp-4,0.156,0.156,0.0,1
spiky-tireworld,p05,asp-4,0.912,0.812,0.1,6
spiky-tireworld,p05,asp-4,1588.298,7.718000000000075,1580.58,18
spiky-tireworld,p05,asp-4,13590.441,10.64100000000144,13579.8,20
spiky-tireworld,p05,asp-4,399.429,7.728999999999985,391.7,21
spiky-tireworld,p05,asp-4,0.317,0.297,0.02,3
spiky-tireworld,p05,asp-4,1.569,1.319,0.25,8
spiky-tireworld,p05,asp-4,21.147,3.296999999999997,17.85,13
spiky-tireworld,p05,asp-8,0.311,0.291,0.02,2
spiky-tireworld,p05,asp-8,3.415,2.105,1.31,10
spiky-tireworld,p05,asp-8,381.857,6.327000000000055,375.53,17
spiky-tireworld,p05,asp-8,4.869,2.5789999999999997,2.29,11
spiky-tireworld,p05,asp-8,17.488,3.058,14.43,12
spiky-tireworld,p05,asp-8,255.841,5.290999999999997,250.55,16
spiky-tireworld,p05,asp-8,0.572,0.5219999999999999,0.05,4
spiky-tireworld,p05,asp-8,1379.889,7.578999999999951,1372.31,19
spiky-tireworld,p05,asp-8,1.877,1.607,0.27,7
spiky-tireworld,p05,asp-8,2.436,1.7559999999999998,0.68,9
spiky-tireworld,p05,asp-8,55.448,3.828000000000003,51.62,14
spiky-tireworld,p05,asp-8,0.927,0.8370000000000001,0.09,5
spiky-tireworld,p05,asp-8,100.31,4.640000000000001,95.67,15
spiky-tireworld,p05,asp-8,0.25,0.25,0.0,1
spiky-tireworld,p05,asp-8,1.101,0.891,0.21,6
spiky-tireworld,p05,asp-8,822.199,7.31899999999996,814.88,18
spiky-tireworld,p05,asp-8,2979.571,7.260999999999967,2972.31,20
spiky-tireworld,p05,asp-8,288.522,8.711999999999989,279.81,21
spiky-tireworld,p05,asp-8,0.431,0.401,0.03,3
spiky-tireworld,p05,asp-8,2.01,1.4999999999999998,0.51,8
spiky-tireworld,p05,asp-8,13.035,3.585000000000001,9.45,13
spiky-tireworld,p07,asp-opt-8,0.424,0.40399999999999997,0.02,2
spiky-tireworld,p07,asp-opt-8,6.606,5.3759999999999994,1.23,10
spiky-tireworld,p07,asp-opt-8,536.821,9.870999999999981,526.95,17
spiky-tireworld,p07,asp-opt-8,6.681,4.421,2.26,11
spiky-tireworld,p07,asp-opt-8,10.445,4.905,5.54,12
spiky-tireworld,p07,asp-opt-8,257.023,8.453000000000031,248.57,16
spiky-tireworld,p07,asp-opt-8,0.867,0.817,0.05,4
spiky-tireworld,p07,asp-opt-8,1961.877,12.007000000000062,1949.87,19
spiky-tireworld,p07,asp-opt-8,3.379,3.149,0.23,7
spiky-tireworld,p07,asp-opt-8,5.72,4.9399999999999995,0.78,9
spiky-tireworld,p07,asp-opt-8,50.818,6.448,44.37,14
spiky-tireworld,p07,asp-opt-8,1.927,1.847,0.08,5
spiky-tireworld,p07,asp-opt-8,170.095,8.115000000000009,161.98,15
spiky-tireworld,p07,asp-opt-8,0.188,0.188,0.0,1
spiky-tireworld,p07,asp-opt-8,2.564,2.424,0.14,6
spiky-tireworld,p07,asp-opt-8,819.758,10.948000000000093,808.81,18
spiky-tireworld,p07,asp-opt-8,5101.026,13.405999999999949,5087.62,20
spiky-tireworld,p07,asp-opt-8,826.005,15.534999999999968,810.47,21
spiky-tireworld,p07,asp-opt-8,0.628,0.598,0.03,3
spiky-tireworld,p07,asp-opt-8,3.911,3.481,0.43,8
spiky-tireworld,p07,asp-opt-8,28.468,5.937999999999999,22.53,13
spiky-tireworld,p07,asp-plus-opt-1,0.031,0.031,0.0,-1
spiky-tireworld,p07,asp-plus-opt-1,0.274,0.274,0.0,2
spiky-tireworld,p07,asp-plus-opt-1,4.352,2.9520000000000004,1.4,10
spiky-tireworld,p07,asp-plus-opt-1,431.279,7.808999999999969,423.47,17
spiky-tireworld,p07,asp-plus-opt-1,6.05,3.65,2.4,11
spiky-tireworld,p07,asp-plus-opt-1,15.001,4.110999999999999,10.89,12
spiky-tireworld,p07,asp-plus-opt-1,238.95,7.039999999999992,231.91,16
spiky-tireworld,p07,asp-plus-opt-1,0.091,0.091,0.0,0
spiky-tireworld,p07,asp-plus-opt-1,0.608,0.588,0.02,4
spiky-tireworld,p07,asp-plus-opt-1,1803.594,9.844000000000051,1793.75,19
spiky-tireworld,p07,asp-plus-opt-1,1.605,1.425,0.18,7
spiky-tireworld,p07,asp-plus-opt-1,2.907,2.317,0.59,9
spiky-tireworld,p07,asp-plus-opt-1,54.048,5.498000000000005,48.55,14
spiky-tireworld,p07,asp-plus-opt-1,0.88,0.84,0.04,5
spiky-tireworld,p07,asp-plus-opt-1,135.688,6.2379999999999995,129.45,15
spiky-tireworld,p07,asp-plus-opt-1,0.125,0.125,0.0,1
spiky-tireworld,p07,asp-plus-opt-1,1.244,1.154,0.09,6
spiky-tireworld,p07,asp-plus-opt-1,711.396,8.92599999999993,702.47,18
spiky-tireworld,p07,asp-plus-opt-1,3012.728,11.018000000000029,3001.71,20
spiky-tireworld,p07,asp-plus-opt-1,3713.404,12.213999999999942,3701.19,21
spiky-tireworld,p07,asp-plus-opt-1,0.423,0.413,0.01,3
spiky-tireworld,p07,asp-plus-opt-1,2.058,1.7279999999999998,0.33,8
spiky-tireworld,p07,asp-plus-opt-1,27.42,4.780000000000001,22.64,13
spiky-tireworld,p07,fondsat-minisat,0.6113510685972869,0.468064215965569,0.14328685263171792,1
spiky-tireworld,p07,fondsat-minisat,0.9658307540230453,0.7153108809143305,0.2505198731087148,2
spiky-tireworld,p07,fondsat-minisat,1.347097541205585,1.0044952500611544,0.34260229114443064,3
spiky-tireworld,p07,fondsat-minisat,1.681362756062299,1.201612657867372,0.479750098194927,4
spiky-tireworld,p07,fondsat-minisat,2.1443853937089443,1.5113087347708642,0.6330766589380801,5
spiky-tireworld,p07,fondsat-minisat,2.4412895124405622,1.5521429763175547,0.8891465361230075,6
spiky-tireworld,p07,fondsat-minisat,2.99830351350829,1.7648945893160999,1.2334089241921902,7
spiky-tireworld,p07,fondsat-minisat,3.512360194697976,1.9255275898613036,1.5868326048366725,8
spiky-tireworld,p07,fondsat-minisat,5.135647600982338,3.6694381493143737,1.4662094516679645,9
spiky-tireworld,p07,fondsat-minisat,6.587725402787328,3.8858402436599135,2.7018851591274142,10
spiky-tireworld,p07,fondsat-minisat,8.136794453952461,3.665826384909451,4.4709680690430105,11
spiky-tireworld,p07,fondsat-minisat,11.72692616423592,4.228795973118395,7.498130191117525,12
spiky-tireworld,p07,fondsat-minisat,23.507225810550153,4.743988995440304,18.76323681510985,13
spiky-tireworld,p07,fondsat-minisat,40.48283927375451,4.149486537091434,36.33335273666307,14
spiky-tireworld,p07,fondsat-minisat,107.19598113931715,5.292617495171726,101.90336364414543,15
spiky-tireworld,p07,fondsat-minisat,204.0331755951047,5.738333884160966,198.29484171094373,16
spiky-tireworld,p07,fondsat-minisat,454.49795730318874,6.604702674318105,447.89325462887064,17
spiky-tireworld,p07,fondsat-minisat,905.1039760960266,6.358052481897175,898.7459236141294,18
spiky-tireworld,p07,fondsat-minisat,1852.8455973584205,7.772079069633037,1845.0735182887875,19
spiky-tireworld,p07,fondsat-minisat,4038.8447603737004,15.874214463867247,4022.970545909833,20
spiky-tireworld,p07,fondsat-minisat,1339.4333679075353,10.063792629633099,1329.3695752779022,21
spiky-tireworld,p07,asp-opt-4,0.46,0.45,0.01,2
spiky-tireworld,p07,asp-opt-4,5.145,3.9149999999999996,1.23,10
spiky-tireworld,p07,asp-opt-4,658.885,10.115000000000009,648.77,17
spiky-tireworld,p07,asp-opt-4,7.118,4.488,2.63,11
spiky-tireworld,p07,asp-opt-4,13.674,5.893999999999999,7.78,12
spiky-tireworld,p07,asp-opt-4,215.206,8.885999999999996,206.32,16
spiky-tireworld,p07,asp-opt-4,0.905,0.875,0.03,4
spiky-tireworld,p07,asp-opt-4,3863.279,13.518999999999778,3849.76,19
spiky-tireworld,p07,asp-opt-4,2.374,2.214,0.16,7
spiky-tireworld,p07,asp-opt-4,3.695,3.1449999999999996,0.55,9
spiky-tireworld,p07,asp-opt-4,41.064,6.393999999999998,34.67,14
spiky-tireworld,p07,asp-opt-4,1.464,1.424,0.04,5
spiky-tireworld,p07,asp-opt-4,98.607,8.206999999999994,90.4,15
spiky-tireworld,p07,asp-opt-4,0.196,0.196,0.0,1
spiky-tireworld,p07,asp-opt-4,1.467,1.397,0.07,6
spiky-tireworld,p07,asp-opt-4,1479.635,16.214999999999918,1463.42,18
spiky-tireworld,p07,asp-opt-4,16380.95,15.110000000000582,16365.84,20
spiky-tireworld,p07,asp-opt-4,2509.606,18.346000000000004,2491.26,21
spiky-tireworld,p07,asp-opt-4,0.642,0.622,0.02,3
spiky-tireworld,p07,asp-opt-4,2.774,2.484,0.29,8
spiky-tireworld,p07,asp-opt-4,21.252,6.841999999999999,14.41,13
spiky-tireworld,p07,asp-1,0.374,0.374,0.0,2
spiky-tireworld,p07,asp-1,5.427,3.2969999999999997,2.13,10
spiky-tireworld,p07,asp-1,1684.425,7.865000000000009,1676.56,17
spiky-tireworld,p07,asp-1,7.466,3.426,4.04,11
spiky-tireworld,p07,asp-1,20.267,4.477,15.79,12
spiky-tireworld,p07,asp-1,644.135,7.05499999999995,637.08,16
spiky-tireworld,p07,asp-1,0.938,0.9079999999999999,0.03,4
spiky-tireworld,p07,asp-1,7369.561,9.640999999999622,7359.92,19
spiky-tireworld,p07,asp-1,1.863,1.713,0.15,7
spiky-tireworld,p07,asp-1,3.258,2.398,0.86,9
spiky-tireworld,p07,asp-1,90.036,5.555999999999997,84.48,14
spiky-tireworld,p07,asp-1,1.383,1.323,0.06,5
spiky-tireworld,p07,asp-1,228.633,6.923000000000002,221.71,15
spiky-tireworld,p07,asp-1,0.319,0.319,0.0,1
spiky-tireworld,p07,asp-1,1.371,1.291,0.08,6
spiky-tireworld,p07,asp-1,3597.75,11.38000000000011,3586.37,18
spiky-tireworld,p07,asp-1,22625.591,10.620999999999185,22614.97,20
spiky-tireworld,p07,asp-1,9397.672,10.99200000000019,9386.68,21
spiky-tireworld,p07,asp-1,0.665,0.655,0.01,3
spiky-tireworld,p07,asp-1,3.365,3.0650000000000004,0.3,8
spiky-tireworld,p07,asp-1,46.284,4.9239999999999995,41.36,13
spiky-tireworld,p07,fondsat-glucose,0.5004079365171492,0.47070077061653137,0.029707165900617838,1
spiky-tireworld,p07,fondsat-glucose,0.8355887574143708,0.7124705240130424,0.12311823340132833,2
spiky-tireworld,p07,fondsat-glucose,1.2237202762626112,0.9911835822276771,0.23253669403493404,3
spiky-tireworld,p07,fondsat-glucose,1.1270491653122008,0.7669664360582829,0.36008272925391793,4
spiky-tireworld,p07,fondsat-glucose,1.4335943493060768,1.0514764301478863,0.3821179191581905,5
